Stock_ID,Branch_ID,updated_status,updated_date,arrival_date
STK000818,BRN000006,Updated,2025-11-15,2025-11-03
STK000497,BRN000015,Verified,2023-05-05,2023-04-17
STK001186,BRN000015,Updated,2022-12-13,2022-12-12
STK001032,BRN000020,Updated,2023-02-22,2023-02-13
STK001084,BRN000004,Updated,2022-06-11,2022-05-23
STK000974,BRN000006,Verified,2025-03-28,2025-03-25
STK000502,BRN000019,Updated,2023-08-27,2023-08-21
STK001049,BRN000012,Pending,2022-07-18,2022-07-13
STK000695,BRN000007,Updated,2022-03-15,2022-02-26
STK001438,BRN000006,Updated,2025-01-01,2024-12-11
STK000066,BRN000012,Verified,2024-01-17,2023-12-26
STK001225,BRN000007,Verified,2022-12-03,2022-11-21
STK000905,BRN000015,Verified,2023-01-26,2022-12-29
STK000688,BRN000018,Pending,2025-11-23,2025-11-16
STK000989,BRN000016,Pending,2024-10-07,2024-09-23
STK000010,BRN000016,Updated,2022-03-14,2022-03-04
STK001076,BRN000019,Updated,2024-04-21,2024-04-01
STK001345,BRN000018,Updated,2024-03-13,2024-03-08
STK000812,BRN000019,Pending,2025-01-25,2025-01-02
STK000211,BRN000009,Updated,2024-02-16,2024-02-15
STK000688,BRN000008,Pending,2023-06-30,2023-06-11
STK000308,BRN000013,Verified,2023-01-10,2022-12-12
STK000817,BRN000020,Updated,2023-10-18,2023-09-28
STK001291,BRN000010,Pending,2024-11-05,2024-10-21
STK000620,BRN000011,Updated,2025-05-11,2025-04-12
STK000078,BRN000016,Verified,2022-01-18,2022-01-15
STK001411,BRN000017,Pending,2025-12-26,2025-12-13
STK000656,BRN000011,Verified,2024-04-12,2024-04-04
STK001342,BRN000011,Verified,2024-12-20,2024-11-21
STK001269,BRN000016,Verified,2022-08-17,2022-08-14
STK000395,BRN000008,Updated,2024-01-25,2024-01-05
STK000930,BRN000015,Pending,2023-07-15,2023-07-10
STK000731,BRN000018,Updated,2024-02-20,2024-01-27
STK001067,BRN000005,Verified,2022-01-07,2021-12-08
STK001140,BRN000011,Updated,2025-04-08,2025-04-04
STK001411,BRN000013,Verified,2022-08-29,2022-08-08
STK001431,BRN000009,Verified,2025-09-08,2025-08-14
STK000945,BRN000005,Pending,2024-08-04,2024-07-30
STK000128,BRN000015,Updated,2024-02-21,2024-02-10
STK001401,BRN000009,Updated,2022-05-19,2022-04-20
STK001459,BRN000015,Updated,2025-02-18,2025-01-29
STK000652,BRN000020,Pending,2022-02-02,2022-01-04
STK000893,BRN000003,Pending,2025-01-08,2025-01-01
STK000524,BRN000002,Updated,2025-05-05,2025-04-16
STK000134,BRN000002,Verified,2022-08-25,2022-08-04
STK000401,BRN000015,Verified,2023-09-28,2023-09-11
STK000666,BRN000007,Updated,2025-05-21,2025-04-28
STK000444,BRN000015,Pending,2023-03-10,2023-03-01
STK000948,BRN000002,Pending,2024-05-23,2024-05-04
STK001330,BRN000006,Pending,2023-03-28,2023-03-01
STK001407,BRN000001,Updated,2025-01-21,2025-01-19
STK000243,BRN000005,Verified,2024-11-07,2024-10-28
STK000310,BRN000003,Updated,2025-04-16,2025-03-25
STK001396,BRN000019,Pending,2023-12-29,2023-12-11
STK000240,BRN000014,Verified,2023-01-22,2023-01-15
STK001061,BRN000008,Pending,2023-03-01,2023-02-05
STK000604,BRN000015,Updated,2022-12-07,2022-11-19
STK000596,BRN000016,Verified,2023-08-26,2023-08-22
STK001382,BRN000006,Updated,2024-02-02,2024-02-01
STK000390,BRN000004,Verified,2023-02-23,2023-01-28
STK001440,BRN000007,Updated,2025-04-07,2025-03-11
STK000459,BRN000011,Verified,2025-02-13,2025-01-28
STK001258,BRN000015,Updated,2022-02-05,2022-01-31
STK000733,BRN000016,Verified,2023-05-19,2023-05-13
STK000664,BRN000012,Pending,2025-05-04,2025-04-07
STK001123,BRN000012,Pending,2025-09-26,2025-09-17
STK000396,BRN000007,Pending,2022-07-29,2022-07-04
STK000789,BRN000013,Verified,2024-08-17,2024-08-07
STK000811,BRN000018,Updated,2025-06-26,2025-06-01
STK000180,BRN000004,Pending,2022-07-22,2022-07-09
STK000434,BRN000008,Verified,2024-06-22,2024-06-13
STK000029,BRN000014,Pending,2024-04-17,2024-04-03
STK000818,BRN000014,Verified,2022-01-11,2022-01-04
STK000786,BRN000006,Verified,2023-12-27,2023-12-09
STK001065,BRN000007,Pending,2024-03-09,2024-02-26
STK000540,BRN000012,Updated,2025-06-01,2025-05-30
STK000420,BRN000001,Updated,2024-09-08,2024-08-14
STK000755,BRN000009,Verified,2023-12-10,2023-11-20
STK000964,BRN000013,Verified,2024-02-21,2024-02-11
STK000574,BRN000011,Verified,2025-05-13,2025-04-21
STK000651,BRN000006,Updated,2023-04-11,2023-03-31
STK000608,BRN000006,Pending,2022-10-26,2022-09-26
STK000357,BRN000010,Updated,2025-10-20,2025-10-19
STK001068,BRN000001,Pending,2024-01-01,2023-12-30
STK000284,BRN000013,Pending,2025-05-12,2025-04-14
STK001114,BRN000011,Pending,2023-08-26,2023-07-29
STK000765,BRN000008,Pending,2024-05-07,2024-04-18
STK001454,BRN000011,Updated,2025-05-15,2025-04-19
STK000113,BRN000005,Updated,2024-04-01,2024-03-10
STK000302,BRN000007,Updated,2022-06-19,2022-05-30
STK001434,BRN000020,Updated,2024-09-08,2024-08-09
STK001105,BRN000010,Updated,2023-06-08,2023-05-24
STK000470,BRN000011,Updated,2022-07-25,2022-07-03
STK001052,BRN000002,Updated,2023-04-30,2023-04-25
STK000803,BRN000019,Pending,2022-08-18,2022-07-30
STK000821,BRN000020,Updated,2022-12-07,2022-11-15
STK000348,BRN000013,Updated,2024-11-03,2024-10-27
STK000511,BRN000006,Updated,2023-11-05,2023-10-19
STK000911,BRN000013,Pending,2025-07-01,2025-06-04
STK000382,BRN000010,Verified,2023-03-08,2023-02-23
STK000272,BRN000010,Verified,2025-07-08,2025-06-10
STK000490,BRN000009,Updated,2023-12-20,2023-11-21
STK000188,BRN000019,Updated,2023-09-25,2023-09-14
STK001459,BRN000005,Pending,2024-05-22,2024-05-18
STK000307,BRN000001,Updated,2025-01-09,2024-12-23
STK001218,BRN000020,Updated,2022-08-04,2022-07-20
STK000374,BRN000005,Updated,2024-05-19,2024-04-22
STK000806,BRN000014,Verified,2022-07-06,2022-06-28
STK000328,BRN000008,Verified,2024-08-08,2024-07-22
STK000016,BRN000003,Pending,2023-07-05,2023-06-07
STK000424,BRN000006,Pending,2024-02-24,2024-02-23
STK000269,BRN000003,Pending,2022-07-10,2022-06-29
STK001049,BRN000019,Pending,2022-01-09,2021-12-21
STK000206,BRN000001,Pending,2022-05-11,2022-04-19
STK001141,BRN000013,Verified,2023-11-18,2023-10-27
STK001285,BRN000008,Verified,2025-06-18,2025-06-11
STK000889,BRN000020,Verified,2023-06-24,2023-05-27
STK001024,BRN000002,Verified,2024-04-21,2024-03-26
STK001227,BRN000018,Verified,2025-02-08,2025-02-04
STK001399,BRN000014,Updated,2025-06-09,2025-05-29
STK001320,BRN000013,Verified,2022-04-04,2022-03-18
STK000382,BRN000018,Verified,2022-11-20,2022-11-08
STK000891,BRN000001,Pending,2024-12-17,2024-11-26
STK001203,BRN000005,Verified,2022-10-11,2022-09-18
STK000183,BRN000007,Updated,2024-12-05,2024-11-17
STK000791,BRN000010,Updated,2024-12-29,2024-12-05
STK000441,BRN000013,Updated,2024-03-31,2024-03-13
STK000500,BRN000012,Pending,2025-09-02,2025-08-30
STK000435,BRN000011,Pending,2023-07-15,2023-07-11
STK000644,BRN000010,Verified,2024-07-05,2024-07-01
STK000089,BRN000005,Updated,2022-11-06,2022-11-01
STK000495,BRN000017,Updated,2023-10-23,2023-10-06
STK001265,BRN000011,Updated,2023-03-20,2023-03-08
STK000896,BRN000004,Pending,2025-04-17,2025-04-01
STK000082,BRN000015,Verified,2024-05-20,2024-05-01
STK000412,BRN000005,Pending,2025-03-06,2025-02-21
STK000691,BRN000015,Updated,2025-09-30,2025-09-12
STK000057,BRN000001,Updated,2024-05-22,2024-05-13
STK001359,BRN000015,Verified,2022-05-26,2022-04-30
STK001462,BRN000007,Verified,2023-03-24,2023-03-21
STK000664,BRN000014,Pending,2025-07-20,2025-07-06
STK000625,BRN000010,Updated,2025-02-27,2025-02-20
STK000206,BRN000013,Updated,2024-09-18,2024-08-31
STK001248,BRN000003,Verified,2022-12-14,2022-12-04
STK001451,BRN000005,Updated,2022-02-07,2022-01-29
STK000542,BRN000014,Verified,2023-05-01,2023-04-15
STK001348,BRN000007,Updated,2024-06-02,2024-05-05
STK000244,BRN000010,Pending,2024-11-07,2024-10-22
STK001382,BRN000017,Pending,2024-11-11,2024-10-25
STK000793,BRN000008,Updated,2022-02-21,2022-02-05
STK000286,BRN000007,Updated,2023-04-03,2023-03-17
STK000247,BRN000003,Pending,2024-08-17,2024-08-14
STK001117,BRN000012,Pending,2022-09-07,2022-08-25
STK000639,BRN000006,Verified,2025-11-22,2025-11-05
STK000149,BRN000017,Pending,2022-04-28,2022-04-18
STK000579,BRN000011,Verified,2025-04-25,2025-04-06
STK001307,BRN000007,Updated,2025-01-09,2024-12-11
STK000334,BRN000020,Pending,2022-07-02,2022-06-15
STK000812,BRN000008,Updated,2024-12-26,2024-12-08
STK000642,BRN000005,Updated,2022-11-11,2022-11-10
STK001238,BRN000015,Pending,2023-01-13,2022-12-21
STK000551,BRN000016,Updated,2024-06-18,2024-05-20
STK000438,BRN000017,Pending,2023-11-08,2023-10-13
STK001163,BRN000013,Updated,2023-12-25,2023-12-21
STK000319,BRN000018,Pending,2024-02-06,2024-01-14
STK000435,BRN000002,Verified,2025-08-15,2025-08-07
STK001388,BRN000004,Verified,2022-08-29,2022-08-13
STK000195,BRN000012,Verified,2022-03-06,2022-02-13
STK000558,BRN000005,Verified,2025-07-18,2025-07-16
STK000284,BRN000007,Verified,2025-12-09,2025-11-29
STK000661,BRN000015,Updated,2023-05-27,2023-05-05
STK000562,BRN000017,Updated,2023-11-09,2023-11-02
STK000199,BRN000009,Updated,2023-01-06,2022-12-21
STK000773,BRN000003,Pending,2023-08-06,2023-07-12
STK000461,BRN000003,Pending,2022-10-06,2022-09-15
STK000736,BRN000017,Verified,2022-11-12,2022-10-23
STK000133,BRN000016,Verified,2022-07-09,2022-06-27
STK000918,BRN000017,Pending,2023-10-09,2023-09-13
STK000385,BRN000017,Verified,2025-08-03,2025-07-13
STK001128,BRN000019,Updated,2025-11-09,2025-10-26
STK000799,BRN000017,Verified,2022-01-14,2021-12-16
STK001355,BRN000016,Updated,2024-09-27,2024-09-20
STK000416,BRN000015,Updated,2023-01-15,2023-01-04
STK000004,BRN000004,Pending,2023-01-22,2022-12-23
STK000893,BRN000020,Verified,2022-02-09,2022-01-21
STK000197,BRN000012,Pending,2024-02-26,2024-02-06
STK000557,BRN000020,Updated,2025-05-10,2025-04-18
STK000102,BRN000018,Verified,2025-11-10,2025-10-18
STK001394,BRN000011,Verified,2022-09-23,2022-09-06
STK000770,BRN000006,Verified,2025-06-09,2025-06-08
STK000876,BRN000009,Updated,2024-06-25,2024-05-29
STK000831,BRN000004,Verified,2023-09-30,2023-09-27
STK001313,BRN000014,Updated,2022-07-19,2022-07-12
STK000860,BRN000006,Pending,2025-10-23,2025-09-30
STK000121,BRN000016,Updated,2022-01-20,2021-12-26
STK000108,BRN000008,Verified,2025-09-11,2025-08-12
STK000798,BRN000020,Verified,2023-10-30,2023-10-20
STK001354,BRN000007,Updated,2022-11-13,2022-10-25
STK001118,BRN000007,Pending,2022-02-06,2022-01-13
STK001457,BRN000019,Pending,2025-03-12,2025-02-25
STK001197,BRN000007,Pending,2024-10-04,2024-09-07
STK000340,BRN000008,Verified,2022-02-27,2022-02-26
STK001264,BRN000001,Pending,2022-01-19,2022-01-18
STK001272,BRN000004,Verified,2025-10-06,2025-09-13
STK000817,BRN000003,Pending,2024-07-25,2024-07-22
STK000733,BRN000005,Updated,2022-11-12,2022-10-23
STK000925,BRN000007,Verified,2022-09-19,2022-08-20
STK001304,BRN000008,Pending,2022-11-04,2022-10-31
STK000670,BRN000020,Pending,2025-01-03,2024-12-13
STK000272,BRN000004,Updated,2022-04-11,2022-04-02
STK000466,BRN000006,Verified,2023-10-01,2023-09-04
STK000097,BRN000016,Updated,2024-04-11,2024-04-05
STK000383,BRN000017,Pending,2022-01-20,2021-12-30
STK000922,BRN000019,Updated,2023-08-27,2023-08-25
STK001352,BRN000015,Updated,2023-04-04,2023-03-29
STK001447,BRN000017,Updated,2022-08-17,2022-08-04
STK000145,BRN000004,Pending,2025-12-05,2025-11-14
STK000573,BRN000014,Pending,2022-10-20,2022-09-24
STK000624,BRN000011,Updated,2024-02-21,2024-01-29
STK000583,BRN000015,Verified,2025-10-21,2025-10-20
STK001012,BRN000008,Verified,2022-08-05,2022-07-31
STK000983,BRN000011,Pending,2025-08-12,2025-07-14
STK000559,BRN000008,Pending,2023-05-27,2023-05-25
STK001029,BRN000018,Updated,2025-10-17,2025-10-03
STK000866,BRN000007,Verified,2023-08-28,2023-08-27
STK000302,BRN000002,Verified,2023-10-07,2023-09-20
STK001279,BRN000013,Verified,2025-06-05,2025-05-10
STK000161,BRN000013,Pending,2022-08-24,2022-08-05
STK000465,BRN000008,Updated,2025-12-05,2025-11-09
STK000174,BRN000013,Pending,2024-05-13,2024-05-07
STK000546,BRN000005,Pending,2024-11-01,2024-10-02
STK001444,BRN000002,Updated,2025-03-22,2025-02-22
STK000540,BRN000003,Updated,2023-05-05,2023-04-07
STK000576,BRN000002,Updated,2022-03-21,2022-02-25
STK000496,BRN000013,Verified,2022-07-20,2022-07-01
STK000522,BRN000014,Verified,2024-10-16,2024-09-23
STK001165,BRN000008,Updated,2024-02-17,2024-01-24
STK001009,BRN000016,Verified,2024-11-27,2024-11-20
STK001235,BRN000001,Updated,2023-12-27,2023-11-27
STK001452,BRN000016,Verified,2024-02-09,2024-01-22
STK000515,BRN000015,Updated,2024-09-14,2024-09-12
STK000025,BRN000017,Updated,2023-01-20,2023-01-10
STK000359,BRN000008,Verified,2025-07-13,2025-06-30
STK000887,BRN000008,Pending,2023-12-16,2023-11-27
STK001187,BRN000010,Updated,2025-02-09,2025-01-20
STK000530,BRN000019,Updated,2024-12-24,2024-12-01
STK000956,BRN000017,Verified,2023-06-19,2023-06-04
STK000992,BRN000017,Verified,2025-11-07,2025-10-08
STK001392,BRN000018,Updated,2023-06-19,2023-05-24
STK001265,BRN000008,Verified,2024-06-27,2024-05-31
STK000860,BRN000020,Pending,2022-10-27,2022-10-21
STK000784,BRN000002,Pending,2022-12-18,2022-12-03
STK000212,BRN000016,Pending,2024-03-06,2024-03-03
STK000720,BRN000004,Pending,2025-04-16,2025-03-24
STK001090,BRN000006,Pending,2025-09-22,2025-09-06
STK000742,BRN000019,Pending,2025-05-01,2025-04-25
STK000561,BRN000018,Pending,2024-04-18,2024-03-29
STK000259,BRN000016,Pending,2025-07-12,2025-07-07
STK000133,BRN000020,Pending,2023-11-15,2023-10-16
STK000933,BRN000015,Verified,2023-03-27,2023-03-06
STK000784,BRN000013,Verified,2022-10-11,2022-09-20
STK000808,BRN000015,Updated,2024-06-18,2024-05-25
STK001335,BRN000017,Updated,2023-11-03,2023-10-05
STK001425,BRN000013,Pending,2023-02-18,2023-01-24
STK000732,BRN000016,Updated,2025-06-24,2025-06-18
STK000480,BRN000004,Verified,2022-12-21,2022-11-21
STK001200,BRN000010,Updated,2023-07-14,2023-07-07
STK000118,BRN000010,Verified,2023-03-28,2023-02-26
STK000389,BRN000012,Verified,2024-12-02,2024-11-09
STK001173,BRN000011,Pending,2024-12-21,2024-12-19
STK000026,BRN000010,Updated,2024-07-12,2024-07-03
STK000806,BRN000009,Pending,2025-07-30,2025-07-14
STK001233,BRN000003,Updated,2022-01-04,2021-12-21
STK001160,BRN000017,Verified,2023-12-08,2023-11-20
STK000231,BRN000003,Updated,2024-11-06,2024-10-12
STK000014,BRN000020,Updated,2024-03-26,2024-03-09
STK001311,BRN000002,Pending,2023-06-16,2023-06-15
STK001065,BRN000002,Pending,2024-04-08,2024-03-26
STK000938,BRN000002,Updated,2024-05-20,2024-04-23
STK001078,BRN000001,Pending,2024-04-12,2024-03-29
STK000909,BRN000015,Verified,2024-03-06,2024-02-22
STK001012,BRN000009,Updated,2024-11-06,2024-11-01
STK000674,BRN000002,Updated,2023-07-17,2023-06-20
STK000032,BRN000005,Updated,2023-12-04,2023-11-18
STK001039,BRN000018,Updated,2024-12-27,2024-12-26
STK000828,BRN000018,Pending,2024-02-09,2024-01-23
STK000566,BRN000008,Verified,2022-08-07,2022-08-01
STK000662,BRN000004,Updated,2023-02-20,2023-01-26
STK001211,BRN000018,Verified,2023-08-13,2023-08-05
STK001008,BRN000014,Updated,2022-10-20,2022-09-21
STK000636,BRN000013,Updated,2024-06-12,2024-06-10
STK001301,BRN000013,Verified,2025-10-09,2025-09-19
STK000018,BRN000017,Updated,2022-06-18,2022-06-17
STK000900,BRN000004,Pending,2022-12-31,2022-12-25
STK000683,BRN000013,Pending,2022-01-05,2021-12-18
STK000928,BRN000008,Verified,2024-06-29,2024-06-14
STK000253,BRN000016,Updated,2024-01-15,2024-01-10
STK000679,BRN000010,Pending,2023-07-20,2023-07-14
STK000733,BRN000004,Pending,2022-05-02,2022-04-23
STK001157,BRN000007,Updated,2025-02-22,2025-01-30
STK000987,BRN000012,Pending,2022-09-17,2022-09-15
STK000086,BRN000015,Updated,2022-02-11,2022-01-12
STK000764,BRN000020,Updated,2023-11-28,2023-11-10
STK001009,BRN000012,Pending,2025-11-03,2025-10-16
STK000564,BRN000013,Updated,2022-08-07,2022-07-21
STK001069,BRN000002,Verified,2024-07-17,2024-06-20
STK000649,BRN000004,Pending,2025-10-21,2025-09-24
STK000158,BRN000014,Pending,2023-01-24,2022-12-31
STK000574,BRN000013,Pending,2024-03-06,2024-02-23
STK001477,BRN000003,Pending,2022-11-19,2022-11-17
STK000668,BRN000007,Verified,2025-04-27,2025-04-23
STK001083,BRN000019,Updated,2022-10-05,2022-09-07
STK001341,BRN000012,Verified,2023-02-08,2023-02-04
STK001422,BRN000017,Pending,2022-09-28,2022-09-23
STK000012,BRN000001,Updated,2024-11-11,2024-10-26
STK001070,BRN000014,Verified,2025-08-18,2025-08-13
STK000103,BRN000011,Pending,2025-01-20,2024-12-26
STK001442,BRN000005,Verified,2022-01-27,2022-01-15
STK000228,BRN000010,Updated,2025-06-21,2025-06-13
STK000937,BRN000015,Updated,2025-02-25,2025-01-27
STK000941,BRN000005,Pending,2022-09-26,2022-09-23
STK000567,BRN000003,Updated,2025-09-11,2025-08-29
STK000691,BRN000006,Updated,2022-12-21,2022-11-29
STK001090,BRN000013,Updated,2024-04-24,2024-04-20
STK000797,BRN000001,Updated,2022-06-29,2022-06-15
STK000382,BRN000005,Verified,2023-03-27,2023-02-27
STK000366,BRN000004,Pending,2024-12-23,2024-11-25
STK000765,BRN000016,Pending,2024-08-14,2024-07-30
STK000597,BRN000017,Pending,2025-06-05,2025-05-26
STK000510,BRN000005,Verified,2022-05-29,2022-05-07
STK000239,BRN000008,Pending,2024-05-19,2024-04-27
STK001169,BRN000012,Pending,2023-01-17,2022-12-18
STK000859,BRN000011,Verified,2025-05-20,2025-04-25
STK001044,BRN000008,Updated,2023-04-05,2023-03-29
STK000388,BRN000017,Verified,2023-02-05,2023-01-23
STK001451,BRN000015,Updated,2025-12-21,2025-11-25
STK000823,BRN000007,Updated,2024-09-27,2024-09-14
STK001468,BRN000014,Updated,2022-11-09,2022-10-18
STK001311,BRN000003,Pending,2024-12-19,2024-11-28
STK000967,BRN000004,Updated,2022-06-10,2022-06-07
STK000083,BRN000016,Pending,2025-01-19,2025-01-11
STK000371,BRN000015,Updated,2024-09-22,2024-09-17
STK000802,BRN000013,Pending,2022-05-31,2022-05-13
STK000082,BRN000004,Verified,2024-09-12,2024-08-19
STK000062,BRN000005,Verified,2024-02-10,2024-01-19
STK000852,BRN000009,Updated,2022-03-09,2022-02-28
STK000412,BRN000020,Updated,2025-02-06,2025-01-27
STK000423,BRN000002,Verified,2025-01-18,2024-12-20
STK000336,BRN000016,Pending,2022-08-29,2022-08-20
STK000290,BRN000010,Verified,2022-07-17,2022-07-15
STK000398,BRN000009,Verified,2023-05-25,2023-05-23
STK001235,BRN000007,Pending,2023-09-17,2023-08-21
STK000769,BRN000012,Verified,2023-03-13,2023-03-08
STK000350,BRN000011,Updated,2022-09-06,2022-08-24
STK000579,BRN000010,Updated,2025-01-13,2024-12-20
STK001067,BRN000009,Updated,2023-09-17,2023-09-13
STK000381,BRN000011,Pending,2022-06-02,2022-05-15
STK001164,BRN000007,Pending,2024-11-05,2024-10-31
STK000727,BRN000008,Verified,2025-03-14,2025-02-22
STK001287,BRN000014,Updated,2025-01-10,2025-01-09
STK000853,BRN000009,Updated,2025-04-21,2025-03-26
STK001250,BRN000011,Verified,2023-03-15,2023-02-18
STK001096,BRN000014,Pending,2025-09-14,2025-08-27
STK000094,BRN000001,Pending,2024-10-27,2024-10-14
STK000069,BRN000005,Verified,2022-01-31,2022-01-07
STK000024,BRN000020,Pending,2025-09-11,2025-08-14
STK001010,BRN000010,Verified,2025-06-11,2025-05-15
STK000916,BRN000012,Updated,2023-03-30,2023-03-05
STK000746,BRN000016,Pending,2024-05-13,2024-04-25
STK000466,BRN000014,Verified,2025-07-28,2025-07-15
STK000563,BRN000014,Updated,2024-03-21,2024-03-19
STK000062,BRN000015,Updated,2024-04-24,2024-04-15
STK000647,BRN000017,Verified,2025-03-08,2025-02-06
STK000204,BRN000004,Pending,2025-04-05,2025-03-28
STK001090,BRN000016,Pending,2023-01-13,2023-01-10
STK001261,BRN000008,Updated,2025-02-17,2025-01-29
STK001003,BRN000012,Verified,2025-07-12,2025-06-24
STK000277,BRN000014,Verified,2024-07-27,2024-07-19
STK000203,BRN000015,Updated,2024-11-29,2024-11-10
STK000632,BRN000014,Pending,2023-10-09,2023-09-28
STK000606,BRN000011,Updated,2025-07-25,2025-07-02
STK001353,BRN000017,Verified,2025-12-13,2025-11-30
STK000477,BRN000009,Updated,2024-05-09,2024-04-16
STK001315,BRN000010,Pending,2022-05-19,2022-05-16
STK000627,BRN000010,Pending,2025-08-05,2025-07-24
STK000186,BRN000012,Pending,2025-01-19,2025-01-18
STK001168,BRN000004,Updated,2025-02-10,2025-01-15
STK001011,BRN000010,Verified,2024-06-03,2024-05-26
STK001082,BRN000014,Verified,2023-11-15,2023-11-04
STK000103,BRN000013,Verified,2023-07-31,2023-07-10
STK001345,BRN000001,Updated,2023-10-25,2023-09-30
STK000409,BRN000019,Pending,2022-06-27,2022-06-24
STK000565,BRN000019,Verified,2025-01-12,2024-12-30
STK000332,BRN000002,Pending,2023-04-05,2023-03-09
STK000245,BRN000010,Pending,2024-03-08,2024-02-07
STK001005,BRN000008,Updated,2023-05-23,2023-05-18
STK000605,BRN000019,Verified,2025-08-16,2025-08-14
STK000523,BRN000018,Updated,2023-08-26,2023-07-31
STK001062,BRN000014,Updated,2025-04-15,2025-04-03
STK000388,BRN000005,Updated,2024-09-01,2024-08-25
STK000782,BRN000016,Verified,2023-05-04,2023-04-16
STK000660,BRN000015,Updated,2025-11-11,2025-10-30
STK000093,BRN000019,Updated,2025-07-31,2025-07-10
STK000410,BRN000007,Verified,2022-02-11,2022-01-30
STK001294,BRN000011,Pending,2024-07-26,2024-07-21
STK000429,BRN000005,Updated,2024-02-17,2024-01-23
STK000241,BRN000006,Updated,2025-08-19,2025-08-13
STK000227,BRN000005,Pending,2024-10-10,2024-09-26
STK000419,BRN000013,Verified,2024-04-13,2024-04-02
STK000965,BRN000011,Pending,2025-09-09,2025-08-22
STK000823,BRN000006,Updated,2024-10-23,2024-10-08
STK000258,BRN000017,Pending,2025-02-07,2025-01-11
STK000164,BRN000013,Pending,2023-12-26,2023-12-14
STK000944,BRN000020,Verified,2023-10-10,2023-09-12
STK001434,BRN000007,Updated,2024-12-09,2024-11-14
STK001412,BRN000012,Verified,2023-02-05,2023-02-01
STK001478,BRN000014,Updated,2022-12-18,2022-11-28
STK001048,BRN000006,Verified,2024-10-27,2024-10-21
STK000613,BRN000005,Pending,2023-10-15,2023-09-26
STK000065,BRN000010,Pending,2025-03-28,2025-03-08
STK001467,BRN000001,Updated,2022-02-25,2022-02-04
STK000041,BRN000018,Updated,2025-11-20,2025-11-19
STK000170,BRN000006,Updated,2022-10-20,2022-09-26
STK000206,BRN000020,Updated,2024-03-14,2024-03-09
STK000264,BRN000016,Pending,2022-10-02,2022-09-27
STK000116,BRN000008,Pending,2025-05-11,2025-04-22
STK001472,BRN000010,Pending,2024-06-05,2024-05-06
STK000785,BRN000006,Verified,2024-03-06,2024-02-11
STK001253,BRN000020,Pending,2022-10-11,2022-09-13
STK001163,BRN000004,Updated,2024-01-12,2023-12-31
STK000145,BRN000006,Verified,2025-07-30,2025-07-15
STK000303,BRN000019,Pending,2025-05-26,2025-04-30
STK000924,BRN000015,Pending,2022-01-01,2021-12-31
STK000252,BRN000020,Pending,2024-11-10,2024-10-25
STK000816,BRN000011,Updated,2023-04-05,2023-03-20
STK000253,BRN000006,Verified,2025-03-07,2025-02-07
STK001228,BRN000005,Verified,2022-11-27,2022-11-21
STK001178,BRN000008,Verified,2024-01-04,2023-12-10
STK001033,BRN000003,Updated,2025-07-18,2025-07-07
STK000033,BRN000004,Updated,2023-01-02,2022-12-18
STK000004,BRN000017,Updated,2025-08-06,2025-07-16
STK000995,BRN000003,Pending,2022-12-01,2022-11-03
STK001035,BRN000009,Updated,2025-02-17,2025-02-12
STK001307,BRN000005,Verified,2025-10-15,2025-10-03
STK000717,BRN000005,Verified,2024-12-06,2024-11-08
STK000784,BRN000014,Verified,2024-11-14,2024-11-08
STK000968,BRN000013,Updated,2022-05-05,2022-05-03
STK000993,BRN000017,Verified,2023-01-06,2022-12-28
STK000831,BRN000018,Verified,2023-12-29,2023-12-27
STK001040,BRN000002,Verified,2025-01-01,2024-12-02
STK000867,BRN000001,Verified,2025-10-26,2025-10-20
STK001370,BRN000002,Pending,2023-08-09,2023-07-24
STK000752,BRN000005,Verified,2022-02-05,2022-02-04
STK001298,BRN000020,Updated,2022-03-19,2022-02-20
STK000008,BRN000002,Verified,2025-12-16,2025-12-03
STK000567,BRN000007,Pending,2022-12-23,2022-12-05
STK000048,BRN000004,Pending,2022-02-20,2022-02-09
STK000854,BRN000008,Verified,2022-04-14,2022-04-10
STK000863,BRN000014,Pending,2024-12-10,2024-11-19
STK000763,BRN000002,Verified,2022-11-12,2022-11-10
STK001391,BRN000016,Pending,2024-01-23,2023-12-24
STK000759,BRN000009,Pending,2025-12-13,2025-12-07
STK001280,BRN000018,Verified,2024-11-08,2024-10-15
STK000163,BRN000001,Verified,2024-08-05,2024-07-23
STK000427,BRN000016,Pending,2022-05-10,2022-04-22
STK000106,BRN000002,Updated,2023-08-27,2023-08-23
STK000534,BRN000012,Verified,2023-10-02,2023-09-30
STK000833,BRN000007,Pending,2024-12-31,2024-12-07
STK000649,BRN000009,Pending,2024-11-24,2024-11-16
STK000599,BRN000015,Verified,2025-10-27,2025-10-01
STK000718,BRN000013,Verified,2023-12-13,2023-11-27
STK000213,BRN000006,Updated,2022-12-03,2022-11-16
STK000826,BRN000006,Updated,2022-09-10,2022-08-21
STK000902,BRN000016,Updated,2024-04-28,2024-04-25
STK000856,BRN000010,Pending,2024-02-06,2024-01-19
STK000994,BRN000014,Updated,2024-05-18,2024-05-15
STK001196,BRN000009,Updated,2023-11-15,2023-10-22
STK001117,BRN000011,Updated,2025-02-02,2025-01-06
STK000209,BRN000020,Verified,2025-10-23,2025-09-27
STK000319,BRN000019,Pending,2022-03-18,2022-02-18
STK000954,BRN000009,Updated,2023-05-14,2023-04-16
