Customer_account_ID,Order_ID,Place_Date,Place_Status
CST000118,ORD000606,2023-07-21,Processing
CST000708,ORD000607,2023-12-16,Pending
CST001167,ORD000608,2025-03-12,Processing
CST000778,ORD000609,2022-09-10,Pending
CST002871,ORD000610,2023-04-21,Delivered
CST002981,ORD000611,2022-10-01,Shipped
CST002720,ORD000612,2025-10-10,Confirmed
CST000519,ORD000613,2024-05-04,Pending
CST000294,ORD000614,2025-09-27,Confirmed
CST002220,ORD000615,2025-04-22,Shipped
CST001822,ORD000616,2024-10-10,Confirmed
CST002462,ORD000617,2024-06-07,Cancelled
CST000769,ORD000618,2023-07-16,Cancelled
CST002693,ORD000619,2024-10-17,Processing
CST002610,ORD000620,2025-04-24,Processing
CST000323,ORD000621,2022-07-07,Processing
CST001256,ORD000622,2025-06-23,Processing
CST002519,ORD000623,2024-04-17,Cancelled
CST001412,ORD000624,2023-07-30,Processing
CST001105,ORD000625,2025-03-24,Delivered
CST000147,ORD000626,2024-07-28,Cancelled
CST000775,ORD000627,2023-06-19,Confirmed
CST000448,ORD000628,2025-02-03,Delivered
CST001301,ORD000629,2023-07-30,Confirmed
CST001195,ORD000630,2025-01-04,Shipped
CST002354,ORD000631,2022-12-08,Cancelled
CST001844,ORD000632,2022-09-02,Shipped
CST001952,ORD000633,2022-01-14,Pending
CST000083,ORD000634,2025-02-09,Shipped
CST000713,ORD000635,2025-12-30,Confirmed
CST001308,ORD000636,2025-12-15,Confirmed
CST002718,ORD000637,2023-05-11,Delivered
CST000947,ORD000638,2022-04-13,Delivered
CST002090,ORD000639,2022-09-22,Pending
CST001228,ORD000640,2025-10-06,Cancelled
CST001519,ORD000641,2024-02-19,Shipped
CST002802,ORD000642,2022-07-04,Shipped
CST001888,ORD000643,2025-11-16,Processing
CST001287,ORD000644,2022-09-08,Confirmed
CST001620,ORD000645,2023-10-27,Confirmed
CST002771,ORD000646,2024-02-11,Delivered
CST001530,ORD000647,2023-01-08,Shipped
CST002801,ORD000648,2025-03-14,Shipped
CST001172,ORD000649,2025-06-14,Delivered
CST001303,ORD000650,2022-03-10,Processing
CST001381,ORD000651,2024-04-08,Cancelled
CST000935,ORD000652,2024-04-04,Pending
CST001622,ORD000653,2025-07-29,Confirmed
CST002121,ORD000654,2025-07-17,Delivered
CST002238,ORD000655,2024-10-31,Delivered
CST000063,ORD000656,2022-04-21,Delivered
CST001407,ORD000657,2025-07-05,Shipped
CST001983,ORD000658,2025-03-23,Processing
CST001870,ORD000659,2022-09-19,Cancelled
CST001561,ORD000660,2024-03-16,Cancelled
CST002172,ORD000661,2024-11-08,Processing
CST002189,ORD000662,2023-04-20,Shipped
CST000912,ORD000663,2024-11-13,Confirmed
CST000615,ORD000664,2023-08-04,Confirmed
CST001958,ORD000665,2022-04-13,Processing
CST002245,ORD000666,2025-03-27,Processing
CST001467,ORD000667,2024-09-02,Delivered
CST001734,ORD000668,2023-08-16,Processing
CST001076,ORD000669,2025-03-20,Delivered
CST000289,ORD000670,2022-09-21,Delivered
CST000236,ORD000671,2023-05-29,Delivered
CST001250,ORD000672,2022-03-27,Cancelled
CST001000,ORD000673,2022-12-12,Delivered
CST000616,ORD000674,2024-03-02,Shipped
CST001153,ORD000675,2023-08-17,Delivered
CST000979,ORD000676,2023-05-26,Confirmed
CST002901,ORD000677,2023-07-26,Processing
CST001882,ORD000678,2022-10-20,Pending
CST001607,ORD000679,2023-11-13,Pending
CST001667,ORD000680,2023-02-26,Confirmed
CST000853,ORD000681,2024-06-14,Pending
CST002374,ORD000682,2024-12-16,Shipped
CST001048,ORD000683,2024-11-05,Pending
CST002335,ORD000684,2025-10-07,Confirmed
CST002258,ORD000685,2024-09-02,Pending
CST002762,ORD000686,2023-03-06,Delivered
CST001359,ORD000687,2025-01-28,Delivered
CST000180,ORD000688,2024-06-30,Confirmed
CST000791,ORD000689,2023-01-03,Pending
CST002415,ORD000690,2022-09-25,Shipped
CST000568,ORD000691,2022-05-10,Shipped
CST000887,ORD000692,2023-06-28,Pending
CST000990,ORD000693,2023-01-13,Cancelled
CST001771,ORD000694,2025-08-15,Shipped
CST001780,ORD000695,2022-11-14,Processing
CST000381,ORD000696,2024-12-07,Delivered
CST001554,ORD000697,2023-05-25,Processing
CST000081,ORD000698,2024-01-07,Confirmed
CST002694,ORD000699,2023-02-20,Cancelled
CST002669,ORD000700,2022-08-23,Pending
CST001381,ORD000701,2025-06-30,Shipped
CST001060,ORD000702,2024-02-18,Delivered
CST002007,ORD000703,2023-06-13,Delivered
CST002560,ORD000704,2024-05-11,Processing
CST001786,ORD000705,2025-05-21,Confirmed
CST002975,ORD000706,2023-05-22,Confirmed
CST002536,ORD000707,2023-05-30,Shipped
CST000257,ORD000708,2023-03-01,Pending
CST001505,ORD000709,2023-08-28,Cancelled
CST001618,ORD000710,2024-03-02,Shipped
CST002484,ORD000711,2023-05-18,Confirmed
CST000111,ORD000712,2023-11-27,Cancelled
CST001153,ORD000713,2022-07-21,Delivered
CST001890,ORD000714,2025-08-23,Pending
CST001806,ORD000715,2025-06-14,Pending
CST001000,ORD000716,2025-03-14,Shipped
CST000179,ORD000717,2022-02-11,Processing
CST000577,ORD000718,2022-04-24,Confirmed
CST000937,ORD000719,2022-05-05,Delivered
CST002425,ORD000720,2024-09-16,Cancelled
CST000364,ORD000721,2022-03-09,Delivered
CST001602,ORD000722,2022-10-27,Pending
CST000421,ORD000723,2025-05-20,Pending
CST002226,ORD000724,2025-11-12,Delivered
CST002176,ORD000725,2025-07-29,Delivered
CST000176,ORD000726,2024-07-16,Processing
CST001215,ORD000727,2022-07-22,Pending
CST002786,ORD000728,2023-05-31,Pending
CST002831,ORD000729,2023-01-31,Delivered
CST002727,ORD000730,2024-05-11,Confirmed
CST002309,ORD000731,2022-02-20,Delivered
CST001737,ORD000732,2024-08-15,Confirmed
CST000847,ORD000733,2023-11-04,Cancelled
CST001027,ORD000734,2022-09-21,Confirmed
CST000751,ORD000735,2025-02-14,Confirmed
CST002747,ORD000736,2023-05-31,Delivered
CST001483,ORD000737,2022-06-30,Processing
CST002600,ORD000738,2023-05-31,Shipped
CST000440,ORD000739,2024-04-05,Delivered
CST002002,ORD000740,2024-02-18,Pending
CST001387,ORD000741,2025-04-10,Delivered
CST001804,ORD000742,2022-03-06,Processing
CST000103,ORD000743,2023-04-29,Cancelled
CST001613,ORD000744,2023-01-17,Cancelled
CST000144,ORD000745,2023-06-27,Pending
CST001833,ORD000746,2025-11-27,Shipped
CST002077,ORD000747,2025-09-18,Delivered
CST002893,ORD000748,2025-08-04,Pending
CST002713,ORD000749,2023-03-28,Confirmed
CST000977,ORD000750,2022-06-18,Cancelled
CST002501,ORD000751,2024-12-26,Pending
CST001715,ORD000752,2025-07-25,Confirmed
CST000493,ORD000753,2024-11-16,Processing
CST002365,ORD000754,2025-08-12,Cancelled
CST000836,ORD000755,2022-06-02,Delivered
CST000873,ORD000756,2023-09-28,Processing
CST001119,ORD000757,2022-11-06,Confirmed
CST002658,ORD000758,2024-05-15,Pending
CST002124,ORD000759,2025-07-10,Cancelled
CST000082,ORD000760,2024-01-13,Confirmed
CST002702,ORD000761,2022-06-25,Cancelled
CST001753,ORD000762,2023-09-23,Delivered
CST000282,ORD000763,2024-05-27,Shipped
CST001592,ORD000764,2024-04-09,Pending
CST000864,ORD000765,2023-10-31,Delivered
CST000312,ORD000766,2023-12-20,Delivered
CST000877,ORD000767,2025-12-16,Shipped
CST000166,ORD000768,2022-10-04,Cancelled
CST000499,ORD000769,2025-11-17,Delivered
CST001150,ORD000770,2024-04-23,Pending
CST002790,ORD000771,2022-10-21,Delivered
CST001687,ORD000772,2024-08-14,Delivered
CST000050,ORD000773,2025-06-07,Confirmed
CST001947,ORD000774,2023-06-14,Confirmed
CST000424,ORD000775,2022-03-06,Shipped
CST000580,ORD000776,2023-08-15,Confirmed
CST000850,ORD000777,2025-09-02,Shipped
CST001112,ORD000778,2025-10-21,Shipped
CST002790,ORD000779,2025-10-10,Pending
CST002689,ORD000780,2025-03-27,Processing
CST000861,ORD000781,2022-10-27,Processing
CST001168,ORD000782,2022-09-17,Confirmed
CST000885,ORD000783,2024-09-21,Cancelled
CST002021,ORD000784,2024-07-31,Delivered
CST000708,ORD000785,2025-02-07,Confirmed
CST001571,ORD000786,2022-12-21,Delivered
CST002324,ORD000787,2025-04-07,Confirmed
CST001013,ORD000788,2024-12-07,Shipped
CST002465,ORD000789,2024-10-11,Confirmed
CST000394,ORD000790,2025-09-12,Processing
CST002642,ORD000791,2025-06-16,Pending
CST002719,ORD000792,2025-04-07,Pending
CST000215,ORD000793,2023-03-28,Cancelled
CST002563,ORD000794,2023-01-06,Shipped
CST001491,ORD000795,2023-06-19,Confirmed
CST000769,ORD000796,2023-08-02,Pending
CST001276,ORD000797,2024-11-10,Shipped
CST000339,ORD000798,2025-06-22,Pending
CST000291,ORD000799,2025-01-09,Pending
CST001608,ORD000800,2024-09-11,Shipped
CST001181,ORD000801,2023-11-13,Delivered
CST001082,ORD000802,2023-03-24,Cancelled
CST000858,ORD000803,2025-04-08,Confirmed
CST002280,ORD000804,2025-07-16,Delivered
CST001366,ORD000805,2023-08-06,Delivered
CST002427,ORD000806,2024-01-07,Shipped
CST002702,ORD000807,2022-02-05,Pending
CST002268,ORD000808,2023-12-29,Cancelled
CST001595,ORD000809,2023-10-29,Cancelled
CST001066,ORD000810,2024-11-29,Cancelled
CST000315,ORD000811,2023-09-15,Shipped
CST002346,ORD000812,2023-09-30,Processing
CST000270,ORD000813,2022-07-07,Shipped
CST001562,ORD000814,2023-11-24,Pending
CST002748,ORD000815,2024-06-28,Processing
CST002918,ORD000816,2024-02-25,Cancelled
CST002257,ORD000817,2022-04-06,Delivered
CST000640,ORD000818,2024-06-07,Confirmed
CST002376,ORD000819,2024-01-01,Cancelled
CST000903,ORD000820,2023-01-21,Confirmed
CST000053,ORD000821,2023-10-18,Processing
CST002013,ORD000822,2025-11-02,Shipped
CST001648,ORD000823,2025-01-08,Shipped
CST001958,ORD000824,2022-03-21,Confirmed
CST001180,ORD000825,2022-03-29,Pending
CST000501,ORD000826,2025-08-11,Processing
CST001472,ORD000827,2023-06-18,Shipped
CST001315,ORD000828,2022-07-20,Shipped
CST000767,ORD000829,2025-12-25,Pending
CST001478,ORD000830,2023-08-01,Processing
CST000770,ORD000831,2025-01-25,Shipped
CST002933,ORD000832,2022-01-31,Processing
CST002109,ORD000833,2023-09-21,Processing
CST001406,ORD000834,2022-03-02,Pending
CST000037,ORD000835,2023-11-29,Shipped
CST002603,ORD000836,2023-05-06,Delivered
CST002878,ORD000837,2023-08-01,Cancelled
CST000208,ORD000838,2024-12-09,Pending
CST002920,ORD000839,2024-05-16,Shipped
CST000215,ORD000840,2024-10-07,Cancelled
CST002420,ORD000841,2023-05-04,Processing
CST001079,ORD000842,2022-04-09,Confirmed
CST001632,ORD000843,2024-10-05,Shipped
CST000378,ORD000844,2023-08-03,Processing
CST001869,ORD000845,2023-05-25,Pending
CST001233,ORD000846,2025-10-16,Pending
CST001579,ORD000847,2023-08-19,Delivered
CST000556,ORD000848,2023-04-11,Delivered
CST001045,ORD000849,2023-05-01,Confirmed
CST000346,ORD000850,2023-08-01,Shipped
CST000810,ORD000851,2024-02-12,Cancelled
CST001494,ORD000852,2022-10-13,Processing
CST001948,ORD000853,2025-03-01,Pending
CST000039,ORD000854,2023-08-15,Processing
CST000566,ORD000855,2022-06-08,Confirmed
CST001699,ORD000856,2023-01-14,Processing
CST000872,ORD000857,2025-04-04,Delivered
CST002048,ORD000858,2022-12-01,Pending
CST000359,ORD000859,2022-05-09,Processing
CST000782,ORD000860,2024-12-11,Shipped
CST000304,ORD000861,2022-11-14,Delivered
CST002130,ORD000862,2025-11-10,Delivered
CST001831,ORD000863,2022-07-18,Cancelled
CST002416,ORD000864,2022-12-13,Delivered
CST000309,ORD000865,2025-07-10,Pending
CST000714,ORD000866,2025-01-03,Delivered
CST001231,ORD000867,2024-07-04,Confirmed
CST001464,ORD000868,2025-10-22,Confirmed
CST001653,ORD000869,2025-01-20,Processing
CST002433,ORD000870,2025-04-01,Cancelled
CST002297,ORD000871,2023-02-19,Pending
CST001712,ORD000872,2024-01-13,Processing
CST001408,ORD000873,2022-08-22,Delivered
CST002816,ORD000874,2025-07-05,Shipped
CST000275,ORD000875,2023-02-25,Delivered
CST000533,ORD000876,2022-10-17,Delivered
CST001799,ORD000877,2022-04-06,Cancelled
CST000294,ORD000878,2025-06-14,Delivered
CST000061,ORD000879,2023-06-04,Pending
CST000350,ORD000880,2022-10-09,Delivered
CST002236,ORD000881,2022-10-11,Confirmed
CST000302,ORD000882,2023-06-20,Shipped
CST001420,ORD000883,2024-08-19,Cancelled
CST000371,ORD000884,2023-07-17,Pending
CST002207,ORD000885,2022-01-23,Processing
CST002263,ORD000886,2025-01-07,Processing
CST000428,ORD000887,2022-04-03,Cancelled
CST002359,ORD000888,2024-05-29,Pending
CST002376,ORD000889,2025-07-31,Shipped
CST002167,ORD000890,2025-04-29,Confirmed
CST002179,ORD000891,2025-11-15,Cancelled
CST002815,ORD000892,2024-02-14,Pending
CST001715,ORD000893,2022-01-13,Cancelled
CST000612,ORD000894,2023-07-14,Delivered
CST001577,ORD000895,2024-11-09,Pending
CST002161,ORD000896,2023-12-14,Pending
CST001245,ORD000897,2023-06-05,Processing
CST001954,ORD000898,2025-10-30,Shipped
CST000036,ORD000899,2022-06-23,Confirmed
CST002969,ORD000900,2023-01-29,Confirmed
CST000021,ORD000901,2024-11-29,Pending
CST001313,ORD000902,2023-02-13,Cancelled
CST002727,ORD000903,2025-02-12,Shipped
CST001354,ORD000904,2022-02-14,Confirmed
CST002058,ORD000905,2025-03-17,Processing
CST001543,ORD000906,2022-02-22,Cancelled
CST000481,ORD000907,2022-11-24,Confirmed
CST001254,ORD000908,2023-02-13,Shipped
CST002654,ORD000909,2023-11-08,Processing
CST001099,ORD000910,2025-10-20,Delivered
CST001788,ORD000911,2023-08-20,Shipped
CST002947,ORD000912,2024-09-17,Processing
CST001842,ORD000913,2023-03-03,Confirmed
CST002112,ORD000914,2025-03-18,Cancelled
CST001415,ORD000915,2023-10-08,Cancelled
CST000135,ORD000916,2024-10-09,Delivered
CST002166,ORD000917,2023-01-15,Cancelled
CST000046,ORD000918,2022-08-02,Cancelled
CST001396,ORD000919,2023-12-29,Delivered
CST002357,ORD000920,2022-07-13,Confirmed
CST001718,ORD000921,2025-07-26,Processing
CST002168,ORD000922,2024-03-02,Confirmed
CST000349,ORD000923,2024-06-09,Delivered
CST001600,ORD000924,2022-07-24,Cancelled
CST002725,ORD000925,2023-04-03,Processing
CST001039,ORD000926,2025-01-14,Confirmed
CST000259,ORD000927,2025-06-21,Delivered
CST002635,ORD000928,2024-08-01,Confirmed
CST001379,ORD000929,2022-05-09,Cancelled
CST000462,ORD000930,2023-08-08,Shipped
CST002360,ORD000931,2025-09-02,Processing
CST002200,ORD000932,2024-12-28,Delivered
CST000323,ORD000933,2025-01-30,Cancelled
CST002531,ORD000934,2024-06-16,Delivered
CST000867,ORD000935,2023-03-24,Cancelled
CST000988,ORD000936,2022-03-14,Processing
CST000517,ORD000937,2025-06-29,Delivered
CST002118,ORD000938,2023-08-15,Pending
CST001827,ORD000939,2022-05-07,Shipped
CST000889,ORD000940,2022-04-14,Confirmed
CST000143,ORD000941,2022-07-08,Confirmed
CST002140,ORD000942,2024-11-30,Cancelled
CST001311,ORD000943,2022-02-08,Delivered
CST002085,ORD000944,2025-10-27,Cancelled
CST001059,ORD000945,2023-01-03,Cancelled
CST002684,ORD000946,2024-12-14,Processing
CST000910,ORD000947,2025-02-27,Shipped
CST002893,ORD000948,2024-03-31,Delivered
CST001598,ORD000949,2022-05-14,Pending
CST000379,ORD000950,2022-04-07,Delivered
CST001130,ORD000951,2023-02-27,Processing
CST000164,ORD000952,2022-01-27,Processing
CST000419,ORD000953,2023-08-05,Shipped
CST001979,ORD000954,2023-05-06,Shipped
CST000690,ORD000955,2025-03-18,Processing
CST000749,ORD000956,2025-10-29,Pending
CST002011,ORD000957,2023-08-06,Confirmed
CST001352,ORD000958,2025-01-30,Confirmed
CST002297,ORD000959,2022-07-02,Delivered
CST002744,ORD000960,2022-11-13,Shipped
CST001742,ORD000961,2022-03-14,Processing
CST000254,ORD000962,2023-01-22,Processing
CST001400,ORD000963,2023-12-08,Processing
CST002635,ORD000964,2025-07-09,Cancelled
CST002071,ORD000965,2023-09-26,Shipped
CST002552,ORD000966,2024-05-20,Confirmed
CST001407,ORD000967,2023-03-18,Delivered
CST000592,ORD000968,2022-04-27,Shipped
CST001974,ORD000969,2024-09-10,Confirmed
CST000504,ORD000970,2025-07-24,Shipped
CST001997,ORD000971,2024-04-04,Cancelled
CST001884,ORD000972,2024-04-14,Confirmed
CST000818,ORD000973,2025-04-01,Processing
CST001284,ORD000974,2025-03-30,Processing
CST001758,ORD000975,2023-11-24,Pending
CST000886,ORD000976,2025-09-17,Cancelled
CST002388,ORD000977,2022-02-14,Shipped
CST001235,ORD000978,2023-06-30,Processing
CST002527,ORD000979,2025-05-16,Processing
CST001503,ORD000980,2023-06-03,Confirmed
CST002551,ORD000981,2025-04-30,Processing
CST000300,ORD000982,2023-08-08,Confirmed
CST001119,ORD000983,2023-12-19,Confirmed
CST001036,ORD000984,2025-11-26,Delivered
CST002748,ORD000985,2024-01-19,Shipped
CST000079,ORD000986,2024-02-12,Delivered
CST001786,ORD000987,2023-07-28,Confirmed
CST002962,ORD000988,2022-10-02,Delivered
CST000723,ORD000989,2024-12-05,Confirmed
CST000770,ORD000990,2025-06-21,Pending
CST001809,ORD000991,2023-03-26,Cancelled
CST000456,ORD000992,2023-07-06,Pending
CST000933,ORD000993,2024-06-21,Confirmed
CST001308,ORD000994,2025-02-16,Shipped
CST000587,ORD000995,2022-08-11,Shipped
CST001620,ORD000996,2025-09-21,Delivered
CST001531,ORD000997,2023-04-10,Pending
CST000476,ORD000998,2025-04-28,Processing
CST002094,ORD000999,2025-08-06,Cancelled
CST000064,ORD001000,2022-10-08,Processing
CST001092,ORD001001,2024-12-04,Pending
CST002271,ORD001002,2024-08-25,Confirmed
CST000660,ORD001003,2025-09-12,Delivered
CST000317,ORD001004,2025-08-05,Confirmed
CST002464,ORD001005,2024-08-07,Cancelled
CST002652,ORD001006,2022-12-01,Shipped
CST000760,ORD001007,2022-05-30,Shipped
CST002567,ORD001008,2024-03-04,Processing
CST001245,ORD001009,2022-01-15,Shipped
CST001438,ORD001010,2023-08-29,Confirmed
CST002164,ORD001011,2024-12-23,Pending
CST001933,ORD001012,2025-11-08,Cancelled
CST001892,ORD001013,2023-09-10,Shipped
CST000374,ORD001014,2022-01-14,Delivered
CST000534,ORD001015,2023-08-23,Shipped
CST002256,ORD001016,2024-06-21,Pending
CST001140,ORD001017,2023-05-10,Delivered
CST001478,ORD001018,2022-06-16,Cancelled
CST000251,ORD001019,2025-11-17,Confirmed
CST001829,ORD001020,2024-04-13,Cancelled
CST002578,ORD001021,2024-12-17,Processing
CST000817,ORD001022,2022-11-26,Processing
CST000215,ORD001023,2022-07-14,Cancelled
CST000983,ORD001024,2023-04-09,Shipped
CST000850,ORD001025,2022-07-10,Cancelled
CST001272,ORD001026,2024-02-11,Shipped
CST001887,ORD001027,2022-07-03,Delivered
CST001968,ORD001028,2025-10-27,Shipped
CST002097,ORD001029,2025-08-14,Cancelled
CST002732,ORD001030,2025-08-15,Shipped
CST002404,ORD001031,2023-04-27,Pending
CST002057,ORD001032,2023-09-01,Cancelled
CST001856,ORD001033,2024-02-23,Cancelled
CST002539,ORD001034,2023-02-14,Pending
CST000031,ORD001035,2022-01-13,Cancelled
CST000565,ORD001036,2023-06-27,Processing
CST001440,ORD001037,2022-12-19,Processing
CST002176,ORD001038,2022-09-24,Pending
CST000597,ORD001039,2023-01-21,Cancelled
CST001013,ORD001040,2022-12-17,Delivered
CST002776,ORD001041,2024-10-10,Pending
CST001368,ORD001042,2025-11-02,Cancelled
CST002772,ORD001043,2022-06-28,Processing
CST002215,ORD001044,2024-09-25,Cancelled
CST001877,ORD001045,2022-06-21,Shipped
CST001498,ORD001046,2022-06-12,Delivered
CST000737,ORD001047,2022-04-09,Pending
CST001963,ORD001048,2022-09-06,Shipped
CST002564,ORD001049,2023-04-25,Pending
CST000443,ORD001050,2024-07-01,Pending
CST002136,ORD001051,2024-09-09,Pending
CST001916,ORD001052,2022-09-28,Cancelled
CST001903,ORD001053,2024-12-25,Pending
CST002015,ORD001054,2025-09-11,Processing
CST001186,ORD001055,2023-01-19,Pending
CST001892,ORD001056,2024-05-22,Delivered
CST002635,ORD001057,2024-03-01,Confirmed
CST000838,ORD001058,2023-08-08,Delivered
CST002728,ORD001059,2022-04-07,Pending
CST001698,ORD001060,2023-03-07,Processing
CST001464,ORD001061,2025-09-18,Confirmed
CST000794,ORD001062,2022-04-08,Delivered
CST000632,ORD001063,2025-04-21,Processing
CST002041,ORD001064,2022-10-25,Delivered
CST000769,ORD001065,2024-11-29,Confirmed
CST002188,ORD001066,2023-12-07,Pending
CST001557,ORD001067,2023-09-11,Cancelled
CST001189,ORD001068,2022-09-26,Delivered
CST000092,ORD001069,2022-08-17,Confirmed
CST002402,ORD001070,2024-05-14,Confirmed
CST001401,ORD001071,2022-11-15,Shipped
CST002408,ORD001072,2024-04-18,Processing
CST002500,ORD001073,2024-06-15,Cancelled
CST002667,ORD001074,2024-06-11,Cancelled
CST002476,ORD001075,2025-01-02,Processing
CST000209,ORD001076,2025-10-25,Pending
CST001588,ORD001077,2023-06-09,Cancelled
CST001147,ORD001078,2022-07-13,Processing
CST001501,ORD001079,2022-04-23,Pending
CST002610,ORD001080,2022-09-08,Processing
CST002498,ORD001081,2024-05-18,Processing
CST001322,ORD001082,2022-09-02,Processing
CST000387,ORD001083,2024-07-21,Pending
