Order_ID,Date,Status,TotalPrice,Order_quantity
ORD000576,2022-08-22,Completed,14569.28,5
ORD000577,2023-02-14,Shipped,24238.28,4
ORD000578,2024-01-04,Shipped,116787.81,5
ORD000579,2025-01-27,Processing,19664.65,3
ORD000580,2024-09-11,Completed,82740.37,2
ORD000581,2022-07-02,Completed,2023.55,1
ORD000582,2022-11-02,Cancelled,80448.12,5
ORD000583,2022-07-27,Cancelled,9468.26,5
ORD000584,2023-08-30,Cancelled,55081.77,2
ORD000585,2022-12-24,Completed,12427.17,1
ORD000586,2025-10-18,Shipped,43545.65,3
ORD000587,2022-04-04,Completed,11852.32,1
ORD000588,2022-12-16,Completed,79770.93,2
ORD000589,2023-07-04,Completed,114633.15,4
ORD000590,2023-12-03,Shipped,45028.35,1
ORD000591,2024-07-23,Completed,48329.9,4
ORD000592,2024-09-06,Completed,82943.34,4
ORD000593,2025-11-26,Shipped,14010.26,2
ORD000594,2025-04-24,Processing,12893.72,2
ORD000595,2023-01-07,Completed,81567.98,5
ORD000596,2025-11-02,Pending,73557.33,3
ORD000597,2024-09-26,Shipped,58228.02,2
ORD000598,2022-05-10,Completed,53162.2,4
ORD000599,2025-10-20,Completed,1977.05,3
ORD000600,2023-04-04,Completed,86990.94,5
ORD000601,2025-11-10,Returned,62532.41,3
ORD000602,2023-05-25,Processing,52225.32,1
ORD000603,2025-02-17,Completed,18264.21,4
ORD000604,2025-08-10,Shipped,7020.65,5
ORD000605,2024-10-12,Cancelled,101937.05,5
ORD000606,2023-10-19,Shipped,90295.89,1
ORD000607,2023-04-02,Completed,6516.91,3
ORD000608,2023-04-27,Completed,48691.6,4
ORD000609,2024-07-06,Completed,96250.72,4
ORD000610,2022-09-01,Completed,53924.64,4
ORD000611,2024-04-24,Returned,12765.88,1
ORD000612,2022-07-06,Completed,520.28,5
ORD000613,2024-11-07,Shipped,76685.81,5
ORD000614,2024-01-15,Completed,114067.44,4
ORD000615,2023-11-11,Shipped,101395.93,2
ORD000616,2025-09-07,Completed,72194.16,5
ORD000617,2025-09-11,Completed,14125.79,4
ORD000618,2025-07-21,Completed,42939.11,3
ORD000619,2024-02-05,Returned,65949.02,3
ORD000620,2024-10-05,Processing,107676.82,1
ORD000621,2025-06-05,Completed,13281.9,4
ORD000622,2024-03-15,Completed,111660.84,1
ORD000623,2022-08-09,Completed,86156.16,2
ORD000624,2025-10-08,Shipped,111231.87,1
ORD000625,2025-04-21,Completed,55157.85,4
ORD000626,2022-01-09,Cancelled,115680.64,2
ORD000627,2024-06-05,Completed,66610.55,1
ORD000628,2022-12-29,Shipped,110962.32,4
ORD000629,2022-09-20,Processing,87794.11,2
ORD000630,2023-10-22,Completed,72936.21,5
ORD000631,2025-06-01,Completed,50530.44,4
ORD000632,2023-12-04,Cancelled,33194.71,2
ORD000633,2022-10-10,Returned,96673.22,4
ORD000634,2025-12-07,Completed,36220.12,5
ORD000635,2025-02-07,Completed,85568.99,3
ORD000636,2023-08-19,Pending,25560.67,2
ORD000637,2025-08-24,Processing,117769.59,2
ORD000638,2025-11-22,Returned,60715.27,2
ORD000639,2025-02-25,Pending,91412.62,1
ORD000640,2025-12-25,Completed,113149.5,5
ORD000641,2024-05-15,Completed,34668.39,5
ORD000642,2024-02-20,Shipped,13223.22,5
ORD000643,2022-11-26,Completed,24388.34,1
ORD000644,2022-05-08,Returned,17998.19,3
ORD000645,2025-01-13,Processing,24878.11,3
ORD000646,2025-10-15,Completed,12746.36,4
ORD000647,2025-02-23,Processing,89218.32,2
ORD000648,2025-11-26,Completed,94224.71,5
ORD000649,2024-03-04,Completed,111214.93,1
ORD000650,2022-04-21,Completed,115917.07,3
ORD000651,2024-06-26,Completed,24768.92,3
ORD000652,2025-01-24,Shipped,90735.37,3
ORD000653,2023-02-01,Processing,93249.54,2
ORD000654,2022-06-02,Completed,118022.67,2
ORD000655,2022-09-02,Completed,88342.0,2
ORD000656,2023-06-26,Completed,33853.91,4
ORD000657,2022-01-12,Completed,101598.7,5
ORD000658,2023-10-23,Completed,5272.9,2
ORD000659,2023-09-09,Completed,101255.23,5
ORD000660,2022-05-30,Completed,66244.14,5
ORD000661,2023-01-12,Shipped,63284.71,3
ORD000662,2025-01-17,Completed,19544.77,5
ORD000663,2023-03-13,Completed,42253.65,1
ORD000664,2023-03-24,Processing,43615.34,3
ORD000665,2025-02-23,Cancelled,63894.62,5
ORD000666,2023-12-10,Shipped,14209.27,1
ORD000667,2023-05-15,Completed,110273.57,5
ORD000668,2022-08-21,Cancelled,46074.03,3
ORD000669,2022-02-20,Completed,87015.09,5
ORD000670,2024-11-07,Cancelled,61959.93,3
ORD000671,2025-08-27,Completed,35923.86,1
ORD000672,2022-07-16,Completed,10340.28,5
ORD000673,2025-07-07,Completed,64218.1,5
ORD000674,2024-05-18,Completed,103861.63,2
ORD000675,2025-12-10,Shipped,64761.63,2
ORD000676,2022-05-28,Shipped,77764.06,4
ORD000677,2023-11-11,Processing,3338.48,2
ORD000678,2023-05-31,Completed,6985.03,1
ORD000679,2023-06-14,Completed,98683.51,5
ORD000680,2024-06-05,Completed,75810.96,4
ORD000681,2024-12-31,Completed,80959.2,4
ORD000682,2025-04-14,Completed,8056.89,5
ORD000683,2024-10-26,Completed,43245.17,1
ORD000684,2023-07-31,Completed,72984.62,3
ORD000685,2025-09-15,Shipped,46078.92,4
ORD000686,2022-10-07,Completed,64249.4,2
ORD000687,2025-07-22,Processing,35749.93,5
ORD000688,2022-01-23,Completed,114908.3,3
ORD000689,2022-03-27,Completed,17394.18,5
ORD000690,2025-01-26,Completed,47592.76,5
ORD000691,2023-12-06,Cancelled,25601.32,3
ORD000692,2023-01-12,Completed,17523.39,5
ORD000693,2023-01-07,Completed,23721.98,3
ORD000694,2025-01-29,Processing,102344.01,5
ORD000695,2025-10-07,Completed,9240.78,5
ORD000696,2025-04-04,Completed,24091.4,1
ORD000697,2025-10-06,Completed,43178.03,3
ORD000698,2022-05-23,Processing,34573.89,1
ORD000699,2023-11-04,Cancelled,58560.42,3
ORD000700,2022-11-09,Pending,83368.25,3
ORD000701,2024-05-27,Completed,97020.12,3
ORD000702,2023-03-30,Completed,29917.93,3
ORD000703,2024-01-07,Processing,33563.24,4
ORD000704,2024-08-05,Completed,105407.36,3
ORD000705,2022-08-11,Completed,58693.08,3
ORD000706,2023-07-29,Completed,10295.86,5
ORD000707,2023-02-07,Shipped,107010.0,2
ORD000708,2022-02-08,Completed,87427.33,1
ORD000709,2025-03-31,Shipped,97610.77,1
ORD000710,2022-03-17,Completed,25924.9,5
ORD000711,2025-01-10,Completed,107331.32,5
ORD000712,2023-04-03,Completed,44215.33,2
ORD000713,2023-08-19,Shipped,88120.61,5
ORD000714,2024-03-23,Completed,61494.23,5
ORD000715,2025-06-11,Completed,79690.08,1
ORD000716,2022-11-23,Processing,17274.3,5
ORD000717,2022-10-27,Completed,79299.89,5
ORD000718,2022-03-24,Processing,112731.44,4
ORD000719,2023-06-26,Completed,28194.11,4
ORD000720,2024-11-26,Completed,80395.98,1
ORD000721,2024-07-20,Cancelled,46877.13,3
ORD000722,2023-10-26,Shipped,117680.48,1
ORD000723,2023-07-15,Completed,76211.25,5
ORD000724,2025-03-13,Shipped,69646.46,3
ORD000725,2025-08-31,Completed,44152.96,4
ORD000726,2024-02-10,Shipped,62241.22,1
ORD000727,2023-12-24,Returned,62206.43,2
ORD000728,2024-09-14,Shipped,58679.96,3
ORD000729,2022-10-12,Shipped,60469.52,1
ORD000730,2025-08-10,Completed,9712.04,2
ORD000731,2024-01-12,Completed,22835.23,2
ORD000732,2024-04-29,Pending,79502.6,1
ORD000733,2024-09-07,Shipped,58041.24,1
ORD000734,2024-04-21,Completed,19768.93,5
ORD000735,2025-04-28,Completed,15782.27,1
ORD000736,2025-03-18,Completed,5183.31,5
ORD000737,2023-01-04,Completed,31362.03,2
ORD000738,2025-02-28,Completed,72123.22,4
ORD000739,2023-03-20,Pending,113696.84,3
ORD000740,2022-12-16,Completed,104142.64,4
ORD000741,2025-04-08,Completed,72300.23,4
ORD000742,2024-11-12,Shipped,74973.8,2
ORD000743,2025-05-06,Completed,110721.06,3
ORD000744,2022-09-28,Completed,45696.26,2
ORD000745,2024-10-29,Completed,62964.01,2
ORD000746,2022-12-30,Processing,72858.57,2
ORD000747,2024-12-24,Completed,72177.75,5
ORD000748,2025-09-12,Completed,11636.2,1
ORD000749,2022-01-03,Completed,64944.68,5
ORD000750,2024-01-29,Shipped,62884.29,4
ORD000751,2024-09-14,Shipped,51760.27,5
ORD000752,2025-11-27,Shipped,42386.88,4
ORD000753,2024-09-04,Completed,16499.03,4
ORD000754,2025-01-18,Shipped,34350.37,1
ORD000755,2022-01-15,Completed,1153.6,2
ORD000756,2024-02-08,Completed,62611.54,1
ORD000757,2022-08-07,Processing,49356.99,3
ORD000758,2025-01-02,Completed,30809.11,5
ORD000759,2025-10-25,Completed,73619.74,3
ORD000760,2025-02-15,Completed,49880.76,2
ORD000761,2024-09-17,Completed,67311.71,3
ORD000762,2025-12-15,Completed,69529.31,3
ORD000763,2025-09-12,Completed,102672.37,2
ORD000764,2025-12-03,Completed,53868.09,2
ORD000765,2024-03-31,Cancelled,26127.75,1
ORD000766,2025-11-02,Shipped,73876.03,5
ORD000767,2025-07-26,Processing,46997.89,2
ORD000768,2024-08-23,Completed,98879.03,1
ORD000769,2023-06-23,Cancelled,11032.81,4
ORD000770,2024-02-27,Completed,73278.95,1
ORD000771,2024-12-03,Cancelled,73868.89,4
ORD000772,2022-12-25,Completed,7366.83,5
ORD000773,2025-09-07,Pending,1779.89,4
ORD000774,2022-03-10,Cancelled,34677.78,5
ORD000775,2023-04-20,Shipped,62139.73,5
ORD000776,2025-09-03,Pending,43488.93,1
ORD000777,2023-07-20,Completed,10877.72,2
ORD000778,2024-04-10,Shipped,80524.61,3
ORD000779,2025-12-12,Completed,2336.3,5
ORD000780,2025-02-19,Completed,66176.32,1
ORD000781,2023-07-21,Cancelled,42023.27,3
ORD000782,2024-04-07,Completed,54843.7,2
ORD000783,2024-11-02,Completed,21416.66,3
ORD000784,2023-11-28,Completed,60628.72,1
ORD000785,2025-01-06,Cancelled,114826.77,5
ORD000786,2024-06-25,Shipped,30391.91,5
ORD000787,2023-05-14,Returned,58293.77,5
ORD000788,2025-04-16,Shipped,81950.56,4
ORD000789,2022-05-19,Shipped,14394.06,4
ORD000790,2023-04-16,Completed,81391.1,2
ORD000791,2024-11-23,Shipped,114675.76,4
ORD000792,2022-07-10,Completed,30166.78,3
ORD000793,2023-01-01,Completed,9585.44,3
ORD000794,2025-03-20,Completed,26618.65,3
ORD000795,2023-02-13,Completed,60130.42,2
ORD000796,2023-02-28,Completed,104792.73,2
ORD000797,2023-12-31,Completed,100442.0,2
ORD000798,2022-06-10,Completed,14825.48,1
ORD000799,2025-01-13,Processing,73852.32,4
ORD000800,2023-10-08,Cancelled,44857.99,4
ORD000801,2024-10-02,Completed,104317.88,5
ORD000802,2023-03-31,Completed,33991.86,5
ORD000803,2024-05-16,Shipped,6970.71,2
ORD000804,2023-12-13,Completed,4391.24,5
ORD000805,2022-09-04,Completed,55134.93,2
ORD000806,2022-01-18,Processing,38220.33,4
ORD000807,2022-07-26,Completed,45841.65,2
ORD000808,2023-01-19,Completed,103490.12,5
ORD000809,2025-06-09,Completed,32694.28,2
ORD000810,2023-03-08,Completed,60103.02,2
ORD000811,2024-03-31,Completed,44126.82,3
ORD000812,2025-03-25,Completed,68783.46,2
ORD000813,2023-04-28,Processing,86637.45,1
ORD000814,2022-11-03,Completed,23929.55,4
ORD000815,2024-10-20,Completed,21604.57,1
ORD000816,2023-10-09,Completed,64310.92,5
ORD000817,2025-03-08,Shipped,30491.4,3
ORD000818,2022-05-03,Completed,83019.91,1
ORD000819,2025-07-13,Completed,57446.46,3
ORD000820,2024-01-08,Completed,31542.41,3
ORD000821,2024-04-23,Completed,41624.76,3
ORD000822,2025-03-25,Completed,24275.49,5
ORD000823,2023-08-06,Pending,21357.39,5
ORD000824,2024-07-04,Completed,58755.5,5
ORD000825,2024-08-07,Shipped,73832.82,4
ORD000826,2025-08-04,Pending,104256.79,2
ORD000827,2025-06-08,Shipped,50907.07,3
ORD000828,2023-12-05,Completed,9953.88,1
ORD000829,2025-12-25,Completed,78535.07,3
ORD000830,2024-06-30,Completed,32914.15,4
ORD000831,2024-12-02,Shipped,89873.51,3
ORD000832,2022-02-17,Returned,20494.51,4
ORD000833,2025-12-06,Completed,79611.69,2
ORD000834,2022-07-30,Processing,20445.8,2
ORD000835,2022-02-23,Completed,66037.83,4
ORD000836,2022-06-20,Shipped,91917.07,5
ORD000837,2025-09-03,Completed,19055.29,5
ORD000838,2023-05-22,Cancelled,37469.79,4
ORD000839,2022-09-26,Processing,75364.44,4
ORD000840,2025-09-20,Completed,3914.27,2
ORD000841,2024-08-14,Completed,103776.82,3
ORD000842,2025-01-28,Returned,112215.48,5
ORD000843,2025-05-08,Completed,21655.88,5
ORD000844,2025-08-03,Completed,52479.8,5
ORD000845,2024-09-13,Pending,109116.32,3
ORD000846,2024-01-20,Completed,53302.31,1
ORD000847,2022-01-01,Completed,36776.96,2
ORD000848,2024-08-18,Completed,41594.25,2
ORD000849,2024-09-04,Completed,113661.42,4
ORD000850,2025-05-07,Completed,95856.79,4
ORD000851,2023-01-22,Completed,66011.36,1
ORD000852,2023-05-27,Completed,52734.21,5
ORD000853,2023-03-28,Completed,99497.01,4
ORD000854,2024-11-24,Completed,75226.1,4
ORD000855,2025-11-03,Shipped,97005.21,5
ORD000856,2024-04-25,Completed,97152.63,5
ORD000857,2023-08-17,Completed,22297.66,1
ORD000858,2023-07-12,Completed,74318.66,4
ORD000859,2022-02-09,Processing,22940.84,4
ORD000860,2022-07-29,Completed,3144.64,5
ORD000861,2022-01-17,Completed,85965.92,2
ORD000862,2023-03-21,Completed,2259.62,2
ORD000863,2024-10-17,Completed,94394.18,3
ORD000864,2022-03-06,Returned,83783.71,4
ORD000865,2024-03-14,Completed,7196.58,2
ORD000866,2023-05-28,Completed,22201.65,4
ORD000867,2023-05-25,Shipped,15074.41,1
ORD000868,2022-03-10,Completed,30035.88,4
ORD000869,2023-03-03,Completed,62776.12,1
ORD000870,2022-11-21,Completed,112377.72,3
ORD000871,2025-01-30,Pending,89494.59,1
ORD000872,2023-09-04,Completed,58006.94,3
ORD000873,2023-03-23,Completed,103707.09,1
ORD000874,2023-10-27,Returned,76132.62,2
ORD000875,2024-03-21,Completed,70371.27,3
ORD000876,2025-04-05,Shipped,116275.77,1
ORD000877,2022-11-14,Shipped,82764.58,4
ORD000878,2024-10-20,Completed,30222.31,1
ORD000879,2025-07-04,Completed,40941.44,5
ORD000880,2025-12-07,Completed,77526.7,3
ORD000881,2023-04-22,Completed,15536.38,1
ORD000882,2023-12-13,Completed,94733.14,5
ORD000883,2022-02-13,Shipped,88116.07,4
ORD000884,2023-05-29,Processing,87065.7,3
ORD000885,2025-02-18,Shipped,84941.8,4
ORD000886,2023-01-18,Completed,23178.21,4
ORD000887,2023-07-18,Completed,88022.09,3
ORD000888,2025-02-09,Shipped,109779.64,5
ORD000889,2023-08-29,Completed,19025.54,5
ORD000890,2022-01-02,Shipped,44369.97,5
ORD000891,2023-01-15,Shipped,45795.71,5
ORD000892,2025-06-24,Shipped,102891.1,5
ORD000893,2025-01-08,Completed,79165.59,1
ORD000894,2024-10-15,Shipped,63126.34,2
ORD000895,2023-10-23,Shipped,73758.19,2
ORD000896,2024-12-07,Completed,13700.46,3
ORD000897,2022-09-23,Processing,100305.61,1
ORD000898,2024-09-21,Completed,24648.44,1
ORD000899,2024-03-06,Completed,68735.96,1
ORD000900,2025-04-23,Processing,75064.47,5
ORD000901,2022-05-26,Completed,26876.37,3
ORD000902,2022-06-13,Completed,78862.05,2
ORD000903,2024-05-01,Completed,43630.66,1
ORD000904,2023-06-29,Shipped,98925.33,1
ORD000905,2022-06-09,Completed,100217.55,1
ORD000906,2023-04-19,Cancelled,12105.75,5
ORD000907,2025-09-07,Completed,23577.77,2
ORD000908,2025-02-17,Completed,67231.61,2
ORD000909,2025-03-26,Completed,92070.87,1
ORD000910,2024-05-24,Completed,84454.77,4
ORD000911,2025-01-31,Shipped,95199.16,2
ORD000912,2024-12-29,Completed,79075.06,3
ORD000913,2023-10-08,Returned,112055.64,4
ORD000914,2024-04-24,Completed,101460.05,3
ORD000915,2023-10-25,Shipped,99225.52,4
ORD000916,2024-02-08,Pending,65702.34,5
ORD000917,2024-07-15,Shipped,43521.02,3
ORD000918,2022-03-12,Completed,523.38,4
ORD000919,2022-10-04,Returned,2448.14,5
ORD000920,2023-03-31,Returned,1284.98,3
ORD000921,2025-11-13,Completed,3093.31,3
ORD000922,2025-03-14,Shipped,61596.94,5
ORD000923,2024-07-31,Cancelled,11767.31,2
ORD000924,2025-04-07,Completed,32166.09,2
ORD000925,2022-07-08,Completed,97423.37,3
ORD000926,2022-06-08,Completed,110186.88,5
ORD000927,2025-11-13,Processing,21161.85,4
ORD000928,2023-09-08,Processing,71630.13,1
ORD000929,2022-04-25,Completed,46094.76,5
ORD000930,2024-06-08,Cancelled,42077.66,3
ORD000931,2023-04-10,Completed,104439.49,1
ORD000932,2025-07-22,Processing,111474.05,5
ORD000933,2024-12-09,Shipped,6968.29,4
ORD000934,2023-11-01,Completed,68007.09,5
ORD000935,2025-10-11,Completed,18807.1,2
ORD000936,2025-05-03,Processing,116539.31,4
ORD000937,2023-08-17,Completed,27039.23,1
ORD000938,2022-06-19,Shipped,16296.59,2
ORD000939,2023-06-22,Completed,66004.21,1
ORD000940,2025-11-30,Completed,52421.69,5
ORD000941,2023-02-10,Completed,57970.24,2
ORD000942,2025-06-15,Completed,23933.87,5
ORD000943,2022-05-27,Returned,29926.38,5
ORD000944,2025-03-25,Completed,39147.69,4
ORD000945,2023-12-15,Completed,51113.1,4
ORD000946,2022-02-19,Completed,71468.32,3
ORD000947,2025-06-16,Shipped,118524.4,2
ORD000948,2024-06-21,Shipped,74970.27,4
ORD000949,2024-02-05,Completed,24362.38,2
ORD000950,2022-04-22,Completed,13928.42,1
ORD000951,2023-08-13,Completed,111244.2,5
ORD000952,2024-08-22,Completed,36961.61,1
ORD000953,2023-03-10,Completed,88931.55,2
ORD000954,2025-01-28,Completed,90167.44,5
ORD000955,2025-09-30,Completed,83561.0,2
ORD000956,2024-12-14,Completed,108771.81,5
ORD000957,2023-02-16,Completed,7683.15,2
ORD000958,2024-08-10,Shipped,32918.13,5
ORD000959,2025-09-14,Processing,8458.44,1
ORD000960,2022-02-09,Completed,103781.73,3
ORD000961,2024-02-19,Completed,28124.65,4
ORD000962,2024-09-19,Completed,108512.71,1
ORD000963,2023-02-12,Shipped,11018.47,5
ORD000964,2025-12-30,Completed,67502.16,4
ORD000965,2023-09-17,Completed,110711.28,2
ORD000966,2022-02-07,Completed,89454.69,4
ORD000967,2023-09-12,Completed,42967.69,3
ORD000968,2022-05-07,Completed,33467.45,5
ORD000969,2022-03-02,Pending,106903.05,4
ORD000970,2023-12-01,Cancelled,27457.13,3
ORD000971,2024-02-22,Shipped,10991.5,2
ORD000972,2025-11-06,Completed,104787.83,5
ORD000973,2024-05-23,Completed,68961.38,2
ORD000974,2025-01-15,Returned,39849.53,5
ORD000975,2025-11-01,Completed,69933.17,2
ORD000976,2025-12-15,Shipped,37425.31,2
ORD000977,2022-10-25,Shipped,51892.68,2
ORD000978,2023-10-13,Processing,110094.9,5
ORD000979,2022-08-31,Completed,113857.89,5
ORD000980,2023-10-15,Completed,87386.0,2
ORD000981,2023-09-14,Shipped,115362.94,4
ORD000982,2023-01-20,Completed,18658.87,3
ORD000983,2025-06-07,Completed,3630.69,2
ORD000984,2023-04-18,Pending,68261.65,5
ORD000985,2024-01-06,Completed,82641.66,2
ORD000986,2025-05-23,Completed,16523.35,4
ORD000987,2024-03-04,Completed,22485.19,3
ORD000988,2023-04-09,Completed,20072.47,2
ORD000989,2024-04-25,Completed,111089.49,1
ORD000990,2022-05-16,Completed,91054.3,2
ORD000991,2024-09-30,Completed,104121.92,4
ORD000992,2024-05-25,Processing,106566.64,4
ORD000993,2024-02-19,Completed,73147.63,1
ORD000994,2025-03-17,Processing,73574.83,4
ORD000995,2025-12-13,Completed,77146.56,5
ORD000996,2024-07-24,Shipped,13563.3,5
ORD000997,2023-05-19,Shipped,105394.7,1
ORD000998,2022-03-22,Completed,118067.76,4
ORD000999,2022-04-11,Completed,91936.6,5
ORD001000,2023-09-16,Completed,48065.77,4
ORD001001,2024-05-15,Shipped,55630.99,3
ORD001002,2022-10-19,Completed,82949.38,1
ORD001003,2024-10-22,Completed,11307.68,4
ORD001004,2025-11-26,Completed,112572.17,5
ORD001005,2024-07-12,Completed,49920.34,4
ORD001006,2025-12-30,Completed,71042.7,4
ORD001007,2023-10-26,Shipped,11276.47,4
ORD001008,2022-09-11,Processing,86345.78,2
ORD001009,2022-06-24,Completed,76271.65,4
ORD001010,2024-11-13,Completed,87361.42,4
ORD001011,2024-02-19,Pending,45752.1,2
ORD001012,2025-03-04,Completed,109514.21,2
ORD001013,2022-10-24,Shipped,19873.83,2
ORD001014,2023-09-26,Completed,50640.01,1
ORD001015,2023-01-06,Processing,35009.27,4
ORD001016,2022-01-08,Completed,115271.85,2
ORD001017,2024-10-16,Pending,1958.83,3
ORD001018,2025-05-30,Shipped,96990.82,5
ORD001019,2025-09-12,Shipped,26416.42,2
ORD001020,2025-05-16,Completed,53304.11,4
ORD001021,2023-07-24,Pending,105919.06,2
ORD001022,2023-03-02,Pending,98504.51,5
ORD001023,2023-12-16,Completed,7080.14,2
ORD001024,2025-05-20,Completed,80206.09,1
ORD001025,2024-05-03,Completed,6359.25,1
ORD001026,2025-06-05,Returned,80814.81,2
ORD001027,2025-02-25,Processing,68887.77,5
ORD001028,2024-01-08,Completed,90045.51,4
ORD001029,2023-10-24,Cancelled,92337.18,1
ORD001030,2024-05-25,Completed,98521.64,4
ORD001031,2022-10-03,Shipped,35493.51,1
ORD001032,2024-04-27,Completed,39840.42,3
ORD001033,2022-08-12,Completed,73640.42,2
ORD001034,2024-09-17,Completed,118469.12,5
ORD001035,2025-12-18,Processing,112100.06,5
ORD001036,2023-06-16,Completed,101811.86,5
ORD001037,2022-09-23,Completed,42785.47,5
ORD001038,2025-07-18,Pending,62604.84,4
ORD001039,2023-04-22,Completed,106097.81,2
ORD001040,2022-02-19,Processing,688.92,2
ORD001041,2023-03-01,Completed,88627.47,1
ORD001042,2023-11-15,Shipped,49977.92,4
ORD001043,2023-02-17,Completed,1850.02,2
ORD001044,2023-09-23,Processing,94928.36,3
ORD001045,2022-01-13,Completed,39208.9,5
ORD001046,2025-03-11,Completed,41292.71,3
ORD001047,2023-02-02,Pending,99929.11,1
ORD001048,2024-09-08,Completed,110712.43,3
ORD001049,2024-09-13,Cancelled,77655.44,1
ORD001050,2025-01-04,Completed,107100.97,4
ORD001051,2024-04-27,Shipped,94186.69,4
ORD001052,2023-09-06,Cancelled,100295.14,1
ORD001053,2022-02-08,Completed,66843.68,3
ORD001054,2023-12-26,Completed,96044.47,3
ORD001055,2022-03-05,Completed,34014.97,2
