Receipt_ID,Receipt_DateTime,Quantity,TotalPrice,ChangeDue,TAX_Rate,Payment_ID
RCP000348,2025-04-12 17:52:00,3,98144.53,0.0,0.07,PAY000348
RCP000349,2022-01-31 10:46:00,4,8963.98,200.0,0.07,PAY000349
RCP000350,2025-03-21 14:08:00,1,12832.58,0.0,0.07,PAY000350
RCP000351,2024-03-06 09:22:00,2,46235.17,500.0,0.07,PAY000351
RCP000352,2025-01-25 16:11:00,2,8675.19,100.0,0.07,PAY000352
RCP000353,2022-12-07 14:40:00,2,53091.88,0.0,0.07,PAY000353
RCP000354,2023-09-27 17:08:00,2,110427.35,100.0,0.07,PAY000354
RCP000355,2025-11-13 11:33:00,2,10859.22,0.0,0.07,PAY000355
RCP000356,2022-11-17 17:36:00,1,70954.08,100.0,0.07,PAY000356
RCP000357,2025-02-27 11:10:00,4,38083.19,200.0,0.07,PAY000357
RCP000358,2025-03-17 18:39:00,1,30155.96,0.0,0.07,PAY000358
RCP000359,2022-03-02 14:39:00,5,34548.04,500.0,0.07,PAY000359
RCP000360,2025-04-23 18:10:00,3,25050.76,0.0,0.07,PAY000360
RCP000361,2024-06-06 09:36:00,4,35817.28,500.0,0.07,PAY000361
RCP000362,2025-08-25 13:13:00,2,59639.08,500.0,0.07,PAY000362
RCP000363,2022-01-16 13:26:00,5,8985.93,500.0,0.07,PAY000363
RCP000364,2025-11-07 21:43:00,3,16271.95,500.0,0.07,PAY000364
RCP000365,2022-08-04 16:21:00,5,82111.57,50.0,0.07,PAY000365
RCP000366,2025-01-09 13:57:00,1,2494.38,0.0,0.07,PAY000366
RCP000367,2023-05-15 13:47:00,2,5259.31,50.0,0.07,PAY000367
RCP000368,2024-01-22 09:33:00,4,61039.97,100.0,0.07,PAY000368
RCP000369,2025-02-07 11:38:00,4,51117.24,50.0,0.07,PAY000369
RCP000370,2023-08-29 09:35:00,5,64749.82,0.0,0.07,PAY000370
RCP000371,2025-04-28 18:47:00,3,9943.08,0.0,0.07,PAY000371
RCP000372,2023-01-20 17:54:00,2,64598.63,0.0,0.07,PAY000372
RCP000373,2025-08-11 15:50:00,1,37565.25,0.0,0.07,PAY000373
RCP000374,2025-08-10 09:19:00,2,7419.76,500.0,0.07,PAY000374
RCP000375,2025-04-18 09:57:00,1,54677.94,0.0,0.07,PAY000375
RCP000376,2024-11-05 21:45:00,2,14773.44,100.0,0.07,PAY000376
RCP000377,2024-06-10 15:48:00,1,20078.0,0.0,0.07,PAY000377
RCP000378,2025-07-30 16:08:00,3,20452.07,50.0,0.07,PAY000378
RCP000379,2022-04-01 10:54:00,3,88085.83,200.0,0.07,PAY000379
RCP000380,2023-10-08 13:59:00,1,40533.82,500.0,0.07,PAY000380
RCP000381,2023-09-15 09:11:00,1,31922.48,500.0,0.07,PAY000381
RCP000382,2022-08-14 13:59:00,4,54896.13,0.0,0.07,PAY000382
RCP000383,2022-08-26 13:42:00,5,20442.33,200.0,0.07,PAY000383
RCP000384,2023-12-15 17:00:00,1,107365.08,0.0,0.07,PAY000384
RCP000385,2025-09-08 14:47:00,2,89023.21,0.0,0.07,PAY000385
RCP000386,2024-04-29 10:02:00,1,29723.9,0.0,0.07,PAY000386
RCP000387,2025-10-05 10:50:00,2,21885.83,50.0,0.07,PAY000387
RCP000388,2024-07-13 08:08:00,4,27329.58,0.0,0.07,PAY000388
RCP000389,2023-05-11 15:13:00,3,32915.33,0.0,0.07,PAY000389
RCP000390,2025-10-30 15:20:00,1,60493.89,500.0,0.07,PAY000390
RCP000391,2025-06-10 17:49:00,5,117778.96,200.0,0.07,PAY000391
RCP000392,2025-07-06 18:39:00,4,103990.85,50.0,0.07,PAY000392
RCP000393,2024-02-06 10:33:00,5,55081.17,0.0,0.07,PAY000393
RCP000394,2025-06-15 20:01:00,5,94248.61,0.0,0.07,PAY000394
RCP000395,2023-09-26 16:47:00,3,71207.07,100.0,0.07,PAY000395
RCP000396,2022-07-01 12:59:00,2,88029.37,0.0,0.07,PAY000396
RCP000397,2022-11-12 12:45:00,2,18492.68,50.0,0.07,PAY000397
RCP000398,2025-06-16 12:41:00,5,41897.63,500.0,0.07,PAY000398
RCP000399,2022-01-13 16:23:00,3,674.71,100.0,0.07,PAY000399
RCP000400,2023-12-25 19:00:00,3,12921.91,0.0,0.07,PAY000400
RCP000401,2022-07-17 11:03:00,4,59297.45,100.0,0.07,PAY000401
RCP000402,2023-01-06 12:09:00,2,85542.47,200.0,0.07,PAY000402
RCP000403,2025-10-31 09:00:00,2,107725.85,200.0,0.07,PAY000403
RCP000404,2025-05-18 15:39:00,3,55285.73,0.0,0.07,PAY000404
RCP000405,2025-03-23 19:22:00,5,16454.91,100.0,0.07,PAY000405
RCP000406,2023-02-23 12:00:00,5,7942.8,200.0,0.07,PAY000406
RCP000407,2022-03-03 15:05:00,2,35355.28,500.0,0.07,PAY000407
RCP000408,2022-01-26 20:42:00,4,84236.71,500.0,0.07,PAY000408
RCP000409,2022-09-08 11:43:00,3,28416.54,0.0,0.07,PAY000409
RCP000410,2023-10-12 17:16:00,5,13522.25,200.0,0.07,PAY000410
RCP000411,2023-08-21 09:47:00,4,38026.98,200.0,0.07,PAY000411
RCP000412,2024-10-27 11:24:00,2,54504.09,50.0,0.07,PAY000412
RCP000413,2023-10-17 14:27:00,1,11305.3,50.0,0.07,PAY000413
RCP000414,2024-07-12 18:06:00,5,5319.41,0.0,0.07,PAY000414
RCP000415,2022-12-20 17:08:00,2,116223.8,0.0,0.07,PAY000415
RCP000416,2025-11-14 15:19:00,3,31589.93,200.0,0.07,PAY000416
RCP000417,2024-07-24 18:56:00,4,102624.86,0.0,0.07,PAY000417
RCP000418,2025-04-08 16:21:00,2,11819.67,100.0,0.07,PAY000418
RCP000419,2025-09-21 20:03:00,2,15013.66,0.0,0.07,PAY000419
RCP000420,2024-08-01 18:28:00,2,16120.47,0.0,0.07,PAY000420
RCP000421,2025-10-25 08:15:00,1,70087.69,100.0,0.07,PAY000421
RCP000422,2024-06-17 20:33:00,1,3105.12,0.0,0.07,PAY000422
RCP000423,2024-09-29 18:41:00,4,97211.19,100.0,0.07,PAY000423
RCP000424,2024-01-04 21:25:00,3,15142.06,0.0,0.07,PAY000424
RCP000425,2024-06-06 21:29:00,5,52262.19,500.0,0.07,PAY000425
RCP000426,2025-07-25 19:40:00,4,82143.94,0.0,0.07,PAY000426
RCP000427,2024-01-08 10:21:00,2,33360.32,0.0,0.07,PAY000427
RCP000428,2025-05-22 17:40:00,1,73885.74,0.0,0.07,PAY000428
RCP000429,2023-12-04 15:38:00,3,60117.55,100.0,0.07,PAY000429
RCP000430,2024-09-14 18:25:00,1,33933.23,0.0,0.07,PAY000430
RCP000431,2022-05-26 15:23:00,5,30273.16,0.0,0.07,PAY000431
RCP000432,2023-09-08 09:16:00,4,93938.93,0.0,0.07,PAY000432
RCP000433,2025-05-11 08:15:00,4,41612.08,0.0,0.07,PAY000433
RCP000434,2024-07-23 18:33:00,4,32817.06,0.0,0.07,PAY000434
RCP000435,2023-10-21 20:33:00,2,4001.76,0.0,0.07,PAY000435
RCP000436,2023-07-15 12:52:00,4,63767.16,500.0,0.07,PAY000436
RCP000437,2024-07-23 15:35:00,2,12466.05,200.0,0.07,PAY000437
RCP000438,2023-02-09 19:50:00,5,98046.08,100.0,0.07,PAY000438
RCP000439,2023-12-06 13:12:00,2,69295.21,0.0,0.07,PAY000439
RCP000440,2023-06-22 15:45:00,2,21543.99,500.0,0.07,PAY000440
RCP000441,2022-02-23 14:07:00,3,109720.61,500.0,0.07,PAY000441
RCP000442,2023-09-27 14:43:00,3,113733.27,200.0,0.07,PAY000442
RCP000443,2022-08-01 13:32:00,2,100485.27,50.0,0.07,PAY000443
RCP000444,2023-11-23 10:17:00,2,59107.15,0.0,0.07,PAY000444
RCP000445,2022-11-15 15:56:00,5,26647.67,0.0,0.07,PAY000445
RCP000446,2023-09-26 13:15:00,3,110188.59,0.0,0.07,PAY000446
RCP000447,2023-07-17 13:42:00,3,86174.05,200.0,0.07,PAY000447
RCP000448,2023-07-12 15:37:00,2,70599.8,0.0,0.07,PAY000448
RCP000449,2023-06-21 20:03:00,5,103350.0,50.0,0.07,PAY000449
RCP000450,2023-08-10 09:17:00,4,70528.99,50.0,0.07,PAY000450
RCP000451,2023-05-20 11:16:00,2,117115.35,50.0,0.07,PAY000451
RCP000452,2023-09-27 21:10:00,4,78077.04,50.0,0.07,PAY000452
RCP000453,2022-03-12 17:30:00,5,83380.47,200.0,0.07,PAY000453
RCP000454,2022-03-11 17:36:00,2,80031.03,0.0,0.07,PAY000454
RCP000455,2025-03-15 12:12:00,3,15718.13,100.0,0.07,PAY000455
RCP000456,2024-01-30 09:47:00,5,47296.37,0.0,0.07,PAY000456
RCP000457,2025-10-13 19:48:00,5,38526.92,500.0,0.07,PAY000457
RCP000458,2022-03-19 16:55:00,5,12941.17,500.0,0.07,PAY000458
RCP000459,2025-09-11 21:45:00,1,28940.51,0.0,0.07,PAY000459
RCP000460,2025-10-01 08:57:00,1,98688.59,0.0,0.07,PAY000460
RCP000461,2023-10-22 15:04:00,3,53872.28,0.0,0.07,PAY000461
RCP000462,2022-07-26 16:46:00,1,42382.5,0.0,0.07,PAY000462
RCP000463,2023-08-19 10:30:00,1,46619.48,0.0,0.07,PAY000463
RCP000464,2023-06-19 17:39:00,4,59423.3,0.0,0.07,PAY000464
RCP000465,2023-11-06 09:42:00,4,12620.71,50.0,0.07,PAY000465
RCP000466,2022-08-07 21:21:00,5,78290.86,200.0,0.07,PAY000466
RCP000467,2025-04-05 21:38:00,4,9308.27,200.0,0.07,PAY000467
RCP000468,2025-12-14 12:24:00,3,31704.76,0.0,0.07,PAY000468
RCP000469,2023-01-06 11:53:00,2,106607.79,100.0,0.07,PAY000469
RCP000470,2025-01-20 21:30:00,5,113049.18,0.0,0.07,PAY000470
RCP000471,2023-03-21 10:16:00,5,107240.53,200.0,0.07,PAY000471
RCP000472,2023-10-30 20:22:00,2,73074.46,0.0,0.07,PAY000472
RCP000473,2024-12-07 10:36:00,1,40065.8,50.0,0.07,PAY000473
RCP000474,2024-05-03 16:36:00,5,86783.55,200.0,0.07,PAY000474
RCP000475,2025-02-07 15:55:00,3,36039.38,0.0,0.07,PAY000475
RCP000476,2023-05-04 09:10:00,5,66184.68,0.0,0.07,PAY000476
RCP000477,2025-05-22 10:47:00,3,955.96,500.0,0.07,PAY000477
RCP000478,2024-07-19 13:53:00,5,57899.24,500.0,0.07,PAY000478
RCP000479,2024-09-22 09:11:00,2,76763.78,100.0,0.07,PAY000479
RCP000480,2022-02-18 15:28:00,1,37348.23,200.0,0.07,PAY000480
RCP000481,2025-05-24 10:54:00,3,11390.86,50.0,0.07,PAY000481
RCP000482,2022-12-12 19:43:00,3,106316.38,0.0,0.07,PAY000482
RCP000483,2025-08-16 21:06:00,1,31963.87,0.0,0.07,PAY000483
RCP000484,2022-04-28 16:17:00,3,67927.47,100.0,0.07,PAY000484
RCP000485,2023-06-22 12:04:00,1,10742.02,0.0,0.07,PAY000485
RCP000486,2022-03-14 12:15:00,4,116499.31,0.0,0.07,PAY000486
RCP000487,2022-06-11 11:30:00,1,100975.26,200.0,0.07,PAY000487
RCP000488,2025-08-14 14:48:00,5,82604.62,50.0,0.07,PAY000488
RCP000489,2025-12-09 17:52:00,2,57413.34,50.0,0.07,PAY000489
RCP000490,2022-05-09 09:23:00,1,60501.13,100.0,0.07,PAY000490
RCP000491,2024-01-19 11:44:00,5,18119.99,0.0,0.07,PAY000491
RCP000492,2025-09-06 10:24:00,2,116673.7,0.0,0.07,PAY000492
RCP000493,2022-12-05 15:56:00,4,9865.04,200.0,0.07,PAY000493
RCP000494,2023-04-17 13:53:00,2,100175.92,100.0,0.07,PAY000494
RCP000495,2025-05-11 09:47:00,1,10899.78,500.0,0.07,PAY000495
RCP000496,2024-08-29 17:27:00,3,102866.59,50.0,0.07,PAY000496
RCP000497,2024-05-25 21:10:00,1,94492.8,0.0,0.07,PAY000497
RCP000498,2024-02-24 09:51:00,4,13946.0,0.0,0.07,PAY000498
RCP000499,2024-12-16 11:17:00,5,70129.91,100.0,0.07,PAY000499
RCP000500,2022-03-23 10:14:00,5,93655.59,50.0,0.07,PAY000500
RCP000501,2022-06-09 14:03:00,3,105408.28,200.0,0.07,PAY000501
RCP000502,2024-01-24 08:11:00,4,68856.78,500.0,0.07,PAY000502
RCP000503,2025-02-22 19:14:00,3,48655.39,200.0,0.07,PAY000503
RCP000504,2025-02-27 11:21:00,4,5134.51,0.0,0.07,PAY000504
RCP000505,2025-03-11 12:07:00,1,89617.1,200.0,0.07,PAY000505
RCP000506,2023-04-09 10:38:00,1,40875.0,200.0,0.07,PAY000506
RCP000507,2022-11-23 10:27:00,4,103059.06,0.0,0.07,PAY000507
RCP000508,2022-06-09 12:40:00,2,16559.07,100.0,0.07,PAY000508
RCP000509,2025-12-28 18:21:00,3,32695.69,200.0,0.07,PAY000509
RCP000510,2022-03-29 20:31:00,1,22958.32,500.0,0.07,PAY000510
RCP000511,2022-01-28 15:06:00,4,89042.9,0.0,0.07,PAY000511
RCP000512,2024-01-29 16:07:00,1,62074.73,50.0,0.07,PAY000512
RCP000513,2025-09-11 13:39:00,5,48704.52,500.0,0.07,PAY000513
RCP000514,2025-05-28 18:03:00,1,21261.61,50.0,0.07,PAY000514
RCP000515,2024-08-29 13:47:00,2,4451.99,100.0,0.07,PAY000515
RCP000516,2025-02-16 19:29:00,2,33240.31,200.0,0.07,PAY000516
RCP000517,2023-11-10 12:05:00,1,81900.34,500.0,0.07,PAY000517
RCP000518,2025-02-12 09:17:00,5,53809.36,50.0,0.07,PAY000518
RCP000519,2024-05-08 18:45:00,3,41637.76,0.0,0.07,PAY000519
RCP000520,2022-02-04 14:50:00,1,34565.79,0.0,0.07,PAY000520
RCP000521,2024-08-01 08:26:00,5,93689.7,200.0,0.07,PAY000521
RCP000522,2025-05-07 16:01:00,2,81484.58,100.0,0.07,PAY000522
RCP000523,2024-01-23 14:24:00,5,2896.26,50.0,0.07,PAY000523
RCP000524,2025-03-18 18:07:00,2,77860.9,0.0,0.07,PAY000524
RCP000525,2025-08-28 21:39:00,2,30660.66,200.0,0.07,PAY000525
RCP000526,2023-10-30 14:16:00,3,51144.91,500.0,0.07,PAY000526
RCP000527,2023-03-28 21:01:00,4,30613.85,0.0,0.07,PAY000527
RCP000528,2022-07-12 19:26:00,5,99005.14,100.0,0.07,PAY000528
RCP000529,2024-06-24 11:12:00,1,61625.89,0.0,0.07,PAY000529
RCP000530,2024-07-03 08:55:00,3,67594.13,0.0,0.07,PAY000530
RCP000531,2022-06-29 20:07:00,3,82287.37,0.0,0.07,PAY000531
RCP000532,2025-03-18 15:40:00,3,77051.07,500.0,0.07,PAY000532
RCP000533,2022-02-22 16:33:00,3,23009.03,0.0,0.07,PAY000533
RCP000534,2023-11-15 08:50:00,1,96748.86,0.0,0.07,PAY000534
RCP000535,2025-12-30 17:42:00,3,81850.31,500.0,0.07,PAY000535
RCP000536,2025-01-28 11:19:00,3,31501.44,0.0,0.07,PAY000536
RCP000537,2023-01-17 20:15:00,1,70171.33,0.0,0.07,PAY000537
RCP000538,2024-04-26 14:13:00,3,87322.71,50.0,0.07,PAY000538
RCP000539,2024-01-09 11:54:00,4,108829.92,0.0,0.07,PAY000539
RCP000540,2025-02-13 13:42:00,3,101527.6,50.0,0.07,PAY000540
RCP000541,2023-03-01 11:31:00,2,35607.19,0.0,0.07,PAY000541
RCP000542,2025-01-20 21:41:00,3,87159.8,100.0,0.07,PAY000542
RCP000543,2023-08-06 21:32:00,2,113657.34,50.0,0.07,PAY000543
RCP000544,2025-01-19 08:37:00,2,42956.37,200.0,0.07,PAY000544
RCP000545,2024-06-13 13:16:00,3,44916.05,100.0,0.07,PAY000545
RCP000546,2022-02-05 19:28:00,1,56729.12,0.0,0.07,PAY000546
RCP000547,2023-08-23 20:03:00,5,9010.28,500.0,0.07,PAY000547
RCP000548,2023-02-27 16:47:00,4,63815.7,500.0,0.07,PAY000548
RCP000549,2025-08-04 20:47:00,2,16915.15,500.0,0.07,PAY000549
RCP000550,2024-06-16 19:25:00,5,107194.99,50.0,0.07,PAY000550
RCP000551,2023-04-14 15:13:00,2,93583.47,50.0,0.07,PAY000551
RCP000552,2022-06-20 17:18:00,2,37952.98,0.0,0.07,PAY000552
RCP000553,2023-01-27 19:44:00,3,25521.19,200.0,0.07,PAY000553
RCP000554,2025-07-05 20:53:00,2,59004.46,0.0,0.07,PAY000554
RCP000555,2022-11-08 13:51:00,4,76201.76,50.0,0.07,PAY000555
RCP000556,2023-09-09 11:00:00,4,46306.31,0.0,0.07,PAY000556
RCP000557,2022-12-27 21:00:00,3,114033.2,50.0,0.07,PAY000557
RCP000558,2024-11-15 08:06:00,5,23273.92,200.0,0.07,PAY000558
RCP000559,2022-02-22 20:19:00,2,27538.75,100.0,0.07,PAY000559
RCP000560,2023-01-13 20:16:00,1,46334.28,500.0,0.07,PAY000560
RCP000561,2023-01-10 09:53:00,1,98949.34,0.0,0.07,PAY000561
RCP000562,2023-09-22 20:55:00,4,87475.91,0.0,0.07,PAY000562
RCP000563,2024-02-10 09:55:00,4,106612.9,500.0,0.07,PAY000563
RCP000564,2024-05-09 20:07:00,4,43430.48,100.0,0.07,PAY000564
RCP000565,2024-11-26 10:38:00,4,2785.41,200.0,0.07,PAY000565
RCP000566,2022-01-17 21:45:00,2,25737.23,200.0,0.07,PAY000566
RCP000567,2022-12-10 13:57:00,2,15217.86,50.0,0.07,PAY000567
RCP000568,2025-02-21 18:22:00,1,45335.5,0.0,0.07,PAY000568
RCP000569,2024-01-06 19:37:00,5,74964.61,200.0,0.07,PAY000569
RCP000570,2024-08-03 16:39:00,1,78601.33,200.0,0.07,PAY000570
RCP000571,2022-11-17 16:36:00,1,50304.68,0.0,0.07,PAY000571
RCP000572,2023-01-30 17:01:00,3,57190.36,0.0,0.07,PAY000572
RCP000573,2024-11-14 21:11:00,1,36483.42,50.0,0.07,PAY000573
RCP000574,2024-05-04 21:50:00,5,32762.27,0.0,0.07,PAY000574
RCP000575,2023-03-22 16:12:00,4,99763.0,50.0,0.07,PAY000575
RCP000576,2022-05-19 21:26:00,5,14569.28,0.0,0.07,PAY000576
RCP000577,2022-02-11 21:15:00,4,24238.28,50.0,0.07,PAY000577
RCP000578,2025-09-29 15:19:00,5,116787.81,500.0,0.07,PAY000578
RCP000579,2022-10-13 14:48:00,3,19664.65,0.0,0.07,PAY000579
RCP000580,2024-05-09 19:35:00,2,82740.37,100.0,0.07,PAY000580
RCP000581,2025-08-01 17:57:00,1,2023.55,0.0,0.07,PAY000581
RCP000582,2025-12-24 16:16:00,5,80448.12,200.0,0.07,PAY000582
RCP000583,2023-07-21 17:41:00,5,9468.26,500.0,0.07,PAY000583
RCP000584,2022-11-19 14:08:00,2,55081.77,100.0,0.07,PAY000584
RCP000585,2024-12-19 19:39:00,1,12427.17,100.0,0.07,PAY000585
RCP000586,2023-03-06 19:12:00,3,43545.65,0.0,0.07,PAY000586
RCP000587,2023-02-03 08:37:00,1,11852.32,100.0,0.07,PAY000587
RCP000588,2024-04-28 18:51:00,2,79770.93,500.0,0.07,PAY000588
RCP000589,2022-11-22 10:00:00,4,114633.15,0.0,0.07,PAY000589
RCP000590,2022-11-11 18:50:00,1,45028.35,0.0,0.07,PAY000590
RCP000591,2024-06-19 14:25:00,4,48329.9,50.0,0.07,PAY000591
RCP000592,2022-08-24 09:25:00,4,82943.34,0.0,0.07,PAY000592
RCP000593,2023-05-09 12:37:00,2,14010.26,200.0,0.07,PAY000593
RCP000594,2023-10-25 08:40:00,2,12893.72,0.0,0.07,PAY000594
RCP000595,2025-11-27 21:55:00,5,81567.98,0.0,0.07,PAY000595
RCP000596,2023-08-14 12:15:00,3,73557.33,0.0,0.07,PAY000596
RCP000597,2025-10-10 16:11:00,2,58228.02,100.0,0.07,PAY000597
RCP000598,2022-12-15 20:51:00,4,53162.2,500.0,0.07,PAY000598
RCP000599,2024-03-20 20:14:00,3,1977.05,0.0,0.07,PAY000599
RCP000600,2025-11-02 13:52:00,5,86990.94,0.0,0.07,PAY000600
RCP000601,2025-09-04 18:01:00,3,62532.41,200.0,0.07,PAY000601
RCP000602,2023-03-29 13:45:00,1,52225.32,0.0,0.07,PAY000602
RCP000603,2023-12-10 09:41:00,4,18264.21,500.0,0.07,PAY000603
RCP000604,2022-09-07 10:11:00,5,7020.65,0.0,0.07,PAY000604
RCP000605,2024-09-22 16:48:00,5,101937.05,0.0,0.07,PAY000605
RCP000606,2024-01-17 18:03:00,1,90295.89,200.0,0.07,PAY000606
RCP000607,2022-10-04 14:20:00,3,6516.91,0.0,0.07,PAY000607
RCP000608,2024-07-13 18:36:00,4,48691.6,0.0,0.07,PAY000608
RCP000609,2022-08-01 16:38:00,4,96250.72,0.0,0.07,PAY000609
RCP000610,2023-08-24 13:47:00,4,53924.64,200.0,0.07,PAY000610
RCP000611,2022-12-04 12:09:00,1,12765.88,0.0,0.07,PAY000611
RCP000612,2024-12-19 09:55:00,5,520.28,0.0,0.07,PAY000612
RCP000613,2025-08-18 09:46:00,5,76685.81,0.0,0.07,PAY000613
RCP000614,2022-04-06 11:54:00,4,114067.44,500.0,0.07,PAY000614
RCP000615,2025-08-03 10:29:00,2,101395.93,200.0,0.07,PAY000615
RCP000616,2023-12-31 12:55:00,5,72194.16,0.0,0.07,PAY000616
RCP000617,2024-04-18 09:47:00,4,14125.79,200.0,0.07,PAY000617
RCP000618,2023-03-27 08:56:00,3,42939.11,500.0,0.07,PAY000618
RCP000619,2022-03-19 11:31:00,3,65949.02,500.0,0.07,PAY000619
RCP000620,2022-02-19 11:45:00,1,107676.82,50.0,0.07,PAY000620
RCP000621,2024-03-28 10:24:00,4,13281.9,0.0,0.07,PAY000621
RCP000622,2022-05-25 14:29:00,1,111660.84,200.0,0.07,PAY000622
RCP000623,2022-12-01 10:03:00,2,86156.16,0.0,0.07,PAY000623
RCP000624,2025-06-08 08:03:00,1,111231.87,0.0,0.07,PAY000624
RCP000625,2022-03-15 14:33:00,4,55157.85,0.0,0.07,PAY000625
RCP000626,2025-10-13 19:18:00,2,115680.64,100.0,0.07,PAY000626
RCP000627,2022-11-29 13:51:00,1,66610.55,0.0,0.07,PAY000627
RCP000628,2023-10-21 08:03:00,4,110962.32,500.0,0.07,PAY000628
RCP000629,2023-04-25 11:51:00,2,87794.11,0.0,0.07,PAY000629
RCP000630,2025-07-11 19:15:00,5,72936.21,50.0,0.07,PAY000630
RCP000631,2022-11-21 08:19:00,4,50530.44,200.0,0.07,PAY000631
RCP000632,2025-09-15 15:59:00,2,33194.71,0.0,0.07,PAY000632
RCP000633,2022-06-25 14:56:00,4,96673.22,0.0,0.07,PAY000633
RCP000634,2025-08-15 18:15:00,5,36220.12,0.0,0.07,PAY000634
RCP000635,2022-07-04 19:36:00,3,85568.99,0.0,0.07,PAY000635
RCP000636,2024-07-23 13:58:00,2,25560.67,100.0,0.07,PAY000636
RCP000637,2023-12-25 12:50:00,2,117769.59,0.0,0.07,PAY000637
RCP000638,2025-06-26 13:30:00,2,60715.27,500.0,0.07,PAY000638
RCP000639,2022-07-20 16:51:00,1,91412.62,0.0,0.07,PAY000639
RCP000640,2022-07-25 13:07:00,5,113149.5,100.0,0.07,PAY000640
RCP000641,2024-08-12 16:35:00,5,34668.39,50.0,0.07,PAY000641
RCP000642,2023-03-20 14:16:00,5,13223.22,100.0,0.07,PAY000642
RCP000643,2025-02-18 16:11:00,1,24388.34,100.0,0.07,PAY000643
RCP000644,2025-01-18 15:11:00,3,17998.19,0.0,0.07,PAY000644
RCP000645,2025-09-11 10:16:00,3,24878.11,200.0,0.07,PAY000645
RCP000646,2025-10-01 16:54:00,4,12746.36,100.0,0.07,PAY000646
RCP000647,2022-04-20 09:12:00,2,89218.32,100.0,0.07,PAY000647
RCP000648,2025-12-06 18:59:00,5,94224.71,200.0,0.07,PAY000648
RCP000649,2024-04-13 20:17:00,1,111214.93,100.0,0.07,PAY000649
RCP000650,2024-01-11 11:54:00,3,115917.07,500.0,0.07,PAY000650
RCP000651,2025-08-05 08:01:00,3,24768.92,0.0,0.07,PAY000651
RCP000652,2025-12-20 09:27:00,3,90735.37,200.0,0.07,PAY000652
RCP000653,2024-11-19 11:22:00,2,93249.54,50.0,0.07,PAY000653
RCP000654,2025-04-15 16:54:00,2,118022.67,50.0,0.07,PAY000654
RCP000655,2025-03-06 13:00:00,2,88342.0,100.0,0.07,PAY000655
RCP000656,2024-02-18 09:14:00,4,33853.91,50.0,0.07,PAY000656
RCP000657,2022-01-24 09:07:00,5,101598.7,100.0,0.07,PAY000657
RCP000658,2023-09-06 20:55:00,2,5272.9,0.0,0.07,PAY000658
RCP000659,2022-02-24 14:13:00,5,101255.23,500.0,0.07,PAY000659
RCP000660,2023-08-31 10:14:00,5,66244.14,0.0,0.07,PAY000660
RCP000661,2025-09-18 19:31:00,3,63284.71,0.0,0.07,PAY000661
RCP000662,2023-01-06 11:48:00,5,19544.77,0.0,0.07,PAY000662
RCP000663,2022-08-12 20:49:00,1,42253.65,100.0,0.07,PAY000663
RCP000664,2022-04-13 08:06:00,3,43615.34,500.0,0.07,PAY000664
RCP000665,2024-09-22 15:55:00,5,63894.62,0.0,0.07,PAY000665
RCP000666,2024-10-24 21:00:00,1,14209.27,0.0,0.07,PAY000666
RCP000667,2025-05-05 12:35:00,5,110273.57,100.0,0.07,PAY000667
RCP000668,2022-03-27 12:09:00,3,46074.03,0.0,0.07,PAY000668
RCP000669,2022-08-30 16:53:00,5,87015.09,0.0,0.07,PAY000669
RCP000670,2024-06-09 12:46:00,3,61959.93,0.0,0.07,PAY000670
RCP000671,2023-10-07 08:51:00,1,35923.86,0.0,0.07,PAY000671
RCP000672,2023-08-22 12:27:00,5,10340.28,500.0,0.07,PAY000672
RCP000673,2023-08-19 12:53:00,5,64218.1,0.0,0.07,PAY000673
RCP000674,2024-12-31 12:07:00,2,103861.63,200.0,0.07,PAY000674
RCP000675,2023-12-12 09:58:00,2,64761.63,500.0,0.07,PAY000675
RCP000676,2024-01-25 21:19:00,4,77764.06,0.0,0.07,PAY000676
RCP000677,2025-11-20 20:16:00,2,3338.48,100.0,0.07,PAY000677
RCP000678,2022-08-19 13:52:00,1,6985.03,100.0,0.07,PAY000678
RCP000679,2025-07-21 11:57:00,5,98683.51,0.0,0.07,PAY000679
RCP000680,2023-01-31 19:06:00,4,75810.96,0.0,0.07,PAY000680
RCP000681,2025-09-03 12:51:00,4,80959.2,0.0,0.07,PAY000681
RCP000682,2025-02-01 20:44:00,5,8056.89,0.0,0.07,PAY000682
RCP000683,2023-09-16 09:39:00,1,43245.17,500.0,0.07,PAY000683
RCP000684,2024-09-30 17:10:00,3,72984.62,500.0,0.07,PAY000684
RCP000685,2025-11-10 15:11:00,4,46078.92,200.0,0.07,PAY000685
RCP000686,2024-03-21 12:50:00,2,64249.4,200.0,0.07,PAY000686
RCP000687,2025-08-17 15:42:00,5,35749.93,200.0,0.07,PAY000687
RCP000688,2024-12-01 08:11:00,3,114908.3,100.0,0.07,PAY000688
RCP000689,2023-12-08 12:11:00,5,17394.18,500.0,0.07,PAY000689
RCP000690,2024-10-19 14:47:00,5,47592.76,100.0,0.07,PAY000690
RCP000691,2023-12-29 20:42:00,3,25601.32,500.0,0.07,PAY000691
RCP000692,2025-10-22 14:38:00,5,17523.39,0.0,0.07,PAY000692
RCP000693,2023-03-26 09:51:00,3,23721.98,100.0,0.07,PAY000693
RCP000694,2025-04-06 19:41:00,5,102344.01,200.0,0.07,PAY000694
RCP000695,2025-02-01 19:11:00,5,9240.78,0.0,0.07,PAY000695
