Refund_ID,Refund_Date,Refund_Amount,Refund_Status,Approval_Date,Refund_Notes,Return_ID
RFD001281,2025-12-19,39859.36,Approved,2025-12-20,Refund processed per policy.,RET000342
RFD001282,2024-03-09,49315.88,Processed,2024-03-10,Refund processed per policy.,RET001310
RFD001283,2025-09-17,7017.73,Rejected,2025-09-18,Refund processed per policy.,RET001641
RFD001284,2025-07-04,83292.92,Approved,2025-07-05,Refund processed per policy.,RET000761
RFD001285,2025-05-29,82545.36,Processed,2025-06-02,Refund processed per policy.,RET001912
RFD001286,2022-07-08,102091.3,Approved,2022-07-09,Refund processed per policy.,RET000255
RFD001287,2024-05-17,26329.57,Rejected,2024-05-20,Refund processed per policy.,RET001142
RFD001288,2023-11-11,119742.48,Approved,2023-11-16,Refund processed per policy.,RET000191
RFD001289,2023-02-24,105749.0,Rejected,2023-02-27,Refund processed per policy.,RET000540
RFD001290,2025-07-01,63290.17,Approved,2025-07-07,Refund processed per policy.,RET002121
RFD001291,2024-08-19,21752.43,Approved,2024-08-28,Refund processed per policy.,RET001458
RFD001292,2025-09-03,11040.9,Approved,2025-09-12,Refund processed per policy.,RET002178
RFD001293,2024-03-04,77254.37,Processed,2024-03-06,Refund processed per policy.,RET000412
RFD001294,2022-10-02,101266.03,Approved,2022-10-09,Refund processed per policy.,RET001029
RFD001295,2023-12-16,22341.96,Processed,2023-12-17,Refund processed per policy.,RET000765
RFD001296,2024-03-28,91815.64,Approved,2024-04-05,Refund processed per policy.,RET000776
RFD001297,2022-10-31,83505.19,Approved,2022-11-03,Refund processed per policy.,RET000461
RFD001298,2023-07-22,15788.82,Approved,2023-07-30,Refund processed per policy.,RET001599
RFD001299,2022-04-23,38013.63,Approved,2022-04-26,Refund processed per policy.,RET000167
RFD001300,2022-09-18,106726.42,Approved,2022-09-28,Refund processed per policy.,RET002046
RFD001301,2023-08-19,17012.11,Processed,2023-08-20,Refund processed per policy.,RET002051
RFD001302,2025-02-20,89860.77,Approved,2025-02-21,Refund processed per policy.,RET000501
RFD001303,2023-01-03,102141.84,Processed,2023-01-06,Refund processed per policy.,RET001959
RFD001304,2025-01-15,35847.73,Rejected,2025-01-22,Refund processed per policy.,RET001427
RFD001305,2022-03-04,14202.17,Processed,2022-03-05,Refund processed per policy.,RET000159
RFD001306,2023-09-20,84222.64,Rejected,2023-09-28,Refund processed per policy.,RET001332
RFD001307,2025-03-27,102148.4,Approved,2025-04-03,Refund processed per policy.,RET001891
RFD001308,2022-09-06,102638.42,Rejected,2022-09-12,Refund processed per policy.,RET001047
RFD001309,2023-08-18,48975.25,Rejected,2023-08-25,Refund processed per policy.,RET002059
RFD001310,2023-09-03,100385.04,Approved,2023-09-09,Refund processed per policy.,RET002322
RFD001311,2025-12-31,86504.38,Approved,2026-01-05,Refund processed per policy.,RET002114
RFD001312,2023-07-20,24971.6,Approved,2023-07-30,Refund processed per policy.,RET000070
RFD001313,2023-03-13,86791.29,Approved,2023-03-20,Refund processed per policy.,RET000094
RFD001314,2024-10-01,67257.84,Rejected,2024-10-09,Refund processed per policy.,RET001659
RFD001315,2023-08-31,16882.61,Approved,2023-09-07,Refund processed per policy.,RET002469
RFD001316,2022-12-11,61522.89,Pending,,Refund processed per policy.,RET000469
RFD001317,2024-05-31,74660.47,Approved,2024-06-08,Refund processed per policy.,RET002071
RFD001318,2025-04-11,106972.35,Approved,2025-04-12,Refund processed per policy.,RET000423
RFD001319,2023-06-08,113369.25,Approved,2023-06-11,Refund processed per policy.,RET000576
RFD001320,2022-01-28,30467.26,Approved,2022-02-06,Refund processed per policy.,RET000500
RFD001321,2022-09-18,33167.69,Approved,2022-09-20,Refund processed per policy.,RET000252
RFD001322,2024-09-11,91817.29,Processed,2024-09-20,Refund processed per policy.,RET000953
RFD001323,2023-05-05,52333.51,Rejected,2023-05-15,Refund processed per policy.,RET000301
RFD001324,2024-10-23,31752.09,Processed,2024-11-02,Refund processed per policy.,RET000630
RFD001325,2022-05-11,58277.15,Approved,2022-05-12,Refund processed per policy.,RET000812
RFD001326,2024-02-23,94793.46,Processed,2024-02-29,Refund processed per policy.,RET002216
RFD001327,2025-07-24,2549.83,Approved,2025-07-25,Refund processed per policy.,RET002159
RFD001328,2023-10-18,54339.33,Approved,2023-10-23,Refund processed per policy.,RET000233
RFD001329,2022-05-13,34584.08,Approved,2022-05-16,Refund processed per policy.,RET002356
RFD001330,2023-05-04,77924.58,Approved,2023-05-12,Refund processed per policy.,RET002267
RFD001331,2022-11-11,83598.76,Approved,2022-11-13,Refund processed per policy.,RET001835
RFD001332,2024-01-15,113315.82,Processed,2024-01-25,Refund processed per policy.,RET002248
RFD001333,2024-12-25,1231.55,Pending,,Refund processed per policy.,RET000962
RFD001334,2024-09-21,80387.23,Approved,2024-09-24,Refund processed per policy.,RET001336
RFD001335,2023-06-21,73680.0,Approved,2023-06-22,Refund processed per policy.,RET000859
RFD001336,2025-04-06,109914.26,Pending,,Refund processed per policy.,RET000382
RFD001337,2024-03-14,103208.03,Approved,2024-03-16,Refund processed per policy.,RET002223
RFD001338,2023-07-20,2164.22,Approved,2023-07-23,Refund processed per policy.,RET001278
RFD001339,2023-05-15,23711.56,Approved,2023-05-24,Refund processed per policy.,RET000289
RFD001340,2025-10-17,68326.29,Processed,2025-10-25,Refund processed per policy.,RET000060
RFD001341,2025-12-11,100859.1,Rejected,2025-12-14,Refund processed per policy.,RET001050
RFD001342,2022-08-13,21017.02,Approved,2022-08-14,Refund processed per policy.,RET000077
RFD001343,2023-11-02,68212.51,Pending,,Refund processed per policy.,RET001119
RFD001344,2024-12-02,81203.21,Processed,2024-12-12,Refund processed per policy.,RET000371
RFD001345,2022-05-19,63551.28,Pending,,Refund processed per policy.,RET002180
RFD001346,2025-02-24,90268.68,Processed,2025-03-04,Refund processed per policy.,RET000538
RFD001347,2022-10-27,14681.51,Approved,2022-11-04,Refund processed per policy.,RET002143
RFD001348,2022-11-21,54272.52,Approved,2022-11-27,Refund processed per policy.,RET000934
RFD001349,2025-09-05,76726.4,Approved,2025-09-06,Refund processed per policy.,RET001802
RFD001350,2022-09-10,34897.81,Rejected,2022-09-20,Refund processed per policy.,RET000703
RFD001351,2022-01-31,111036.45,Approved,2022-02-03,Refund processed per policy.,RET001263
RFD001352,2024-08-13,99225.01,Approved,2024-08-14,Refund processed per policy.,RET001950
RFD001353,2024-02-02,44805.2,Rejected,2024-02-12,Refund processed per policy.,RET000539
RFD001354,2025-03-02,116884.22,Approved,2025-03-05,Refund processed per policy.,RET002148
RFD001355,2022-10-01,29311.76,Processed,2022-10-03,Refund processed per policy.,RET001041
RFD001356,2025-04-30,42143.36,Rejected,2025-05-06,Refund processed per policy.,RET000885
RFD001357,2025-06-30,28175.94,Rejected,2025-07-04,Refund processed per policy.,RET001712
RFD001358,2024-01-31,53472.86,Approved,2024-02-03,Refund processed per policy.,RET001840
RFD001359,2023-07-13,85109.43,Approved,2023-07-19,Refund processed per policy.,RET002126
RFD001360,2022-06-01,112069.45,Approved,2022-06-04,Refund processed per policy.,RET002198
RFD001361,2022-03-01,17340.65,Approved,2022-03-08,Refund processed per policy.,RET001077
RFD001362,2024-06-12,19350.39,Approved,2024-06-21,Refund processed per policy.,RET000519
RFD001363,2022-12-27,49899.19,Rejected,2023-01-04,Refund processed per policy.,RET000901
RFD001364,2023-01-22,101056.0,Approved,2023-01-31,Refund processed per policy.,RET001969
RFD001365,2022-06-16,108404.46,Approved,2022-06-18,Refund processed per policy.,RET002327
RFD001366,2022-07-30,7531.43,Approved,2022-08-07,Refund processed per policy.,RET000099
RFD001367,2024-02-27,105690.43,Rejected,2024-03-07,Refund processed per policy.,RET001951
RFD001368,2024-08-02,41762.05,Approved,2024-08-12,Refund processed per policy.,RET001510
RFD001369,2023-10-10,69328.73,Approved,2023-10-12,Refund processed per policy.,RET001892
RFD001370,2023-10-27,64454.68,Processed,2023-10-31,Refund processed per policy.,RET000057
RFD001371,2025-10-04,73275.72,Pending,,Refund processed per policy.,RET001399
RFD001372,2025-10-19,34404.9,Approved,2025-10-26,Refund processed per policy.,RET001169
RFD001373,2025-06-13,89454.24,Approved,2025-06-16,Refund processed per policy.,RET000185
RFD001374,2024-05-03,86770.76,Approved,2024-05-04,Refund processed per policy.,RET000921
RFD001375,2025-11-21,88236.29,Approved,2025-11-30,Refund processed per policy.,RET002041
RFD001376,2022-08-14,32913.53,Approved,2022-08-17,Refund processed per policy.,RET000432
RFD001377,2025-08-19,117166.04,Approved,2025-08-22,Refund processed per policy.,RET000172
RFD001378,2024-08-15,104283.54,Approved,2024-08-25,Refund processed per policy.,RET000609
RFD001379,2023-05-23,53688.89,Pending,,Refund processed per policy.,RET002272
RFD001380,2025-11-11,80294.92,Approved,2025-11-19,Refund processed per policy.,RET002455
RFD001381,2022-02-20,44291.28,Approved,2022-03-02,Refund processed per policy.,RET000126
RFD001382,2024-07-05,97288.98,Pending,,Refund processed per policy.,RET002456
RFD001383,2024-07-03,68413.28,Pending,,Refund processed per policy.,RET000064
RFD001384,2022-12-29,35652.69,Approved,2023-01-07,Refund processed per policy.,RET000210
RFD001385,2025-10-06,116546.41,Rejected,2025-10-09,Refund processed per policy.,RET002490
RFD001386,2024-06-08,73065.26,Processed,2024-06-09,Refund processed per policy.,RET001670
RFD001387,2025-07-04,8370.47,Pending,,Refund processed per policy.,RET002019
RFD001388,2023-02-19,27146.92,Processed,2023-02-23,Refund processed per policy.,RET001276
RFD001389,2024-06-13,19955.74,Approved,2024-06-17,Refund processed per policy.,RET001303
RFD001390,2022-05-21,96962.33,Rejected,2022-05-26,Refund processed per policy.,RET001018
RFD001391,2023-01-16,29176.07,Pending,,Refund processed per policy.,RET000658
RFD001392,2022-02-02,62948.97,Approved,2022-02-09,Refund processed per policy.,RET000142
RFD001393,2024-07-19,28627.14,Rejected,2024-07-21,Refund processed per policy.,RET001385
RFD001394,2024-11-08,100056.76,Approved,2024-11-10,Refund processed per policy.,RET001923
RFD001395,2023-05-13,106496.09,Pending,,Refund processed per policy.,RET000784
RFD001396,2024-03-03,64557.87,Processed,2024-03-05,Refund processed per policy.,RET001746
RFD001397,2022-09-26,107063.41,Approved,2022-10-02,Refund processed per policy.,RET002469
RFD001398,2025-09-05,52303.37,Approved,2025-09-15,Refund processed per policy.,RET001642
RFD001399,2023-06-17,45258.17,Approved,2023-06-25,Refund processed per policy.,RET002001
RFD001400,2024-03-10,12949.17,Approved,2024-03-12,Refund processed per policy.,RET000907
RFD001401,2024-11-18,118541.01,Rejected,2024-11-23,Refund processed per policy.,RET002500
RFD001402,2022-02-07,110260.56,Processed,2022-02-10,Refund processed per policy.,RET001069
RFD001403,2022-10-07,34100.9,Processed,2022-10-09,Refund processed per policy.,RET000827
RFD001404,2022-12-02,44401.39,Approved,2022-12-11,Refund processed per policy.,RET002415
RFD001405,2024-04-18,12962.96,Approved,2024-04-24,Refund processed per policy.,RET000742
RFD001406,2023-08-20,106668.85,Approved,2023-08-23,Refund processed per policy.,RET000517
RFD001407,2022-10-07,111777.71,Approved,2022-10-17,Refund processed per policy.,RET002327
RFD001408,2023-05-13,23805.02,Approved,2023-05-20,Refund processed per policy.,RET002032
RFD001409,2022-11-02,10948.4,Approved,2022-11-03,Refund processed per policy.,RET000193
RFD001410,2023-11-08,94062.56,Rejected,2023-11-17,Refund processed per policy.,RET000494
RFD001411,2023-08-01,106443.94,Approved,2023-08-06,Refund processed per policy.,RET000598
RFD001412,2022-08-15,39107.33,Processed,2022-08-22,Refund processed per policy.,RET002094
RFD001413,2024-12-26,32704.37,Approved,2025-01-02,Refund processed per policy.,RET001313
RFD001414,2024-10-27,29482.85,Rejected,2024-10-31,Refund processed per policy.,RET001232
RFD001415,2022-01-10,30181.05,Pending,,Refund processed per policy.,RET002069
RFD001416,2023-04-08,27992.7,Pending,,Refund processed per policy.,RET002212
RFD001417,2022-10-09,39360.2,Processed,2022-10-10,Refund processed per policy.,RET001378
RFD001418,2024-07-26,31578.82,Approved,2024-08-05,Refund processed per policy.,RET000101
RFD001419,2024-09-05,42278.34,Processed,2024-09-15,Refund processed per policy.,RET001587
RFD001420,2024-08-19,110133.72,Pending,,Refund processed per policy.,RET001220
RFD001421,2024-01-10,94417.87,Approved,2024-01-14,Refund processed per policy.,RET002162
RFD001422,2022-11-11,103925.13,Approved,2022-11-21,Refund processed per policy.,RET002066
RFD001423,2025-03-09,41581.42,Rejected,2025-03-17,Refund processed per policy.,RET002172
RFD001424,2024-10-03,91713.59,Approved,2024-10-08,Refund processed per policy.,RET001573
RFD001425,2024-02-04,57377.44,Pending,,Refund processed per policy.,RET001076
RFD001426,2023-06-07,81920.31,Approved,2023-06-11,Refund processed per policy.,RET001003
RFD001427,2025-08-09,54842.7,Approved,2025-08-19,Refund processed per policy.,RET002356
RFD001428,2024-05-13,111090.78,Approved,2024-05-23,Refund processed per policy.,RET001668
RFD001429,2022-10-11,14108.2,Rejected,2022-10-19,Refund processed per policy.,RET001515
RFD001430,2022-09-26,30973.65,Approved,2022-10-02,Refund processed per policy.,RET000611
RFD001431,2024-12-16,49045.76,Approved,2024-12-18,Refund processed per policy.,RET001325
RFD001432,2024-11-16,6672.34,Approved,2024-11-22,Refund processed per policy.,RET000661
RFD001433,2024-01-20,51085.43,Approved,2024-01-25,Refund processed per policy.,RET000731
RFD001434,2025-03-09,84700.35,Approved,2025-03-14,Refund processed per policy.,RET000188
RFD001435,2024-12-09,111002.19,Approved,2024-12-12,Refund processed per policy.,RET001386
RFD001436,2024-01-08,65087.18,Approved,2024-01-16,Refund processed per policy.,RET002392
RFD001437,2025-06-04,78697.16,Pending,,Refund processed per policy.,RET001688
RFD001438,2024-12-02,79466.61,Rejected,2024-12-12,Refund processed per policy.,RET002232
RFD001439,2022-03-01,16296.4,Approved,2022-03-10,Refund processed per policy.,RET000855
RFD001440,2023-11-06,105017.22,Approved,2023-11-11,Refund processed per policy.,RET000300
RFD001441,2025-07-06,18387.31,Processed,2025-07-15,Refund processed per policy.,RET002373
RFD001442,2023-04-10,85158.67,Approved,2023-04-16,Refund processed per policy.,RET000448
RFD001443,2023-05-24,9818.86,Processed,2023-06-03,Refund processed per policy.,RET002279
RFD001444,2023-12-25,39342.04,Approved,2023-12-31,Refund processed per policy.,RET002115
RFD001445,2022-05-13,95992.17,Approved,2022-05-18,Refund processed per policy.,RET002448
RFD001446,2022-01-08,31875.94,Rejected,2022-01-10,Refund processed per policy.,RET001879
RFD001447,2022-09-26,66198.6,Approved,2022-09-29,Refund processed per policy.,RET001592
RFD001448,2025-05-28,50798.04,Approved,2025-05-31,Refund processed per policy.,RET001083
RFD001449,2022-11-29,93085.98,Approved,2022-12-07,Refund processed per policy.,RET002285
RFD001450,2023-08-25,102529.82,Approved,2023-09-04,Refund processed per policy.,RET000801
RFD001451,2022-07-20,40104.32,Approved,2022-07-29,Refund processed per policy.,RET000067
RFD001452,2025-03-25,62957.65,Pending,,Refund processed per policy.,RET000709
RFD001453,2025-02-11,29426.08,Approved,2025-02-19,Refund processed per policy.,RET001795
RFD001454,2024-10-02,40053.49,Approved,2024-10-10,Refund processed per policy.,RET000234
RFD001455,2024-03-28,7543.34,Approved,2024-04-06,Refund processed per policy.,RET001724
RFD001456,2023-12-10,46375.01,Approved,2023-12-18,Refund processed per policy.,RET001590
RFD001457,2022-01-05,107487.76,Rejected,2022-01-11,Refund processed per policy.,RET001066
RFD001458,2025-05-03,95539.38,Approved,2025-05-05,Refund processed per policy.,RET001966
RFD001459,2023-03-10,118543.23,Approved,2023-03-18,Refund processed per policy.,RET002208
RFD001460,2023-10-12,50419.44,Pending,,Refund processed per policy.,RET000368
RFD001461,2024-01-06,61563.46,Approved,2024-01-07,Refund processed per policy.,RET001815
RFD001462,2024-07-07,73708.73,Approved,2024-07-11,Refund processed per policy.,RET000337
RFD001463,2023-05-27,101739.51,Approved,2023-06-01,Refund processed per policy.,RET000775
RFD001464,2023-12-22,66020.17,Approved,2023-12-31,Refund processed per policy.,RET000643
RFD001465,2023-04-05,27707.0,Approved,2023-04-06,Refund processed per policy.,RET001352
RFD001466,2023-11-13,45096.64,Pending,,Refund processed per policy.,RET000578
RFD001467,2022-01-20,97073.49,Approved,2022-01-23,Refund processed per policy.,RET001426
RFD001468,2025-01-11,54512.18,Approved,2025-01-20,Refund processed per policy.,RET000286
RFD001469,2025-08-25,55355.55,Processed,2025-09-02,Refund processed per policy.,RET001934
RFD001470,2022-12-13,47164.83,Rejected,2022-12-17,Refund processed per policy.,RET000777
RFD001471,2024-02-11,72829.03,Approved,2024-02-20,Refund processed per policy.,RET002174
RFD001472,2022-10-31,71017.54,Approved,2022-11-06,Refund processed per policy.,RET000562
RFD001473,2025-04-24,75617.39,Approved,2025-04-29,Refund processed per policy.,RET000802
RFD001474,2024-01-25,50106.11,Approved,2024-01-27,Refund processed per policy.,RET002467
RFD001475,2022-06-21,96848.02,Processed,2022-07-01,Refund processed per policy.,RET002288
RFD001476,2025-12-27,2649.29,Processed,2026-01-06,Refund processed per policy.,RET001709
RFD001477,2024-03-26,30823.03,Approved,2024-03-28,Refund processed per policy.,RET001600
RFD001478,2024-09-23,85581.96,Approved,2024-09-28,Refund processed per policy.,RET002143
RFD001479,2022-06-24,108179.37,Processed,2022-07-04,Refund processed per policy.,RET000508
RFD001480,2022-03-05,110885.37,Processed,2022-03-06,Refund processed per policy.,RET002388
RFD001481,2024-03-18,70371.73,Approved,2024-03-23,Refund processed per policy.,RET002226
RFD001482,2022-05-30,65037.76,Approved,2022-06-09,Refund processed per policy.,RET000224
RFD001483,2024-04-15,16823.83,Approved,2024-04-16,Refund processed per policy.,RET001725
RFD001484,2025-05-13,98895.8,Pending,,Refund processed per policy.,RET001257
RFD001485,2022-04-13,9651.08,Rejected,2022-04-17,Refund processed per policy.,RET001682
RFD001486,2025-03-14,14938.67,Processed,2025-03-21,Refund processed per policy.,RET000739
RFD001487,2025-06-02,118922.7,Approved,2025-06-10,Refund processed per policy.,RET001915
RFD001488,2025-05-13,7637.55,Approved,2025-05-15,Refund processed per policy.,RET000844
RFD001489,2024-09-23,2106.26,Approved,2024-09-29,Refund processed per policy.,RET002339
RFD001490,2023-01-17,44145.89,Approved,2023-01-24,Refund processed per policy.,RET000430
RFD001491,2022-04-12,62543.16,Approved,2022-04-17,Refund processed per policy.,RET002133
RFD001492,2023-04-29,27663.87,Approved,2023-05-04,Refund processed per policy.,RET000972
RFD001493,2023-09-14,69065.39,Approved,2023-09-21,Refund processed per policy.,RET001278
RFD001494,2023-12-20,103423.36,Approved,2023-12-22,Refund processed per policy.,RET000528
RFD001495,2022-11-24,102414.1,Approved,2022-11-27,Refund processed per policy.,RET002328
RFD001496,2022-01-14,109194.52,Approved,2022-01-22,Refund processed per policy.,RET001922
RFD001497,2025-10-15,108931.14,Pending,,Refund processed per policy.,RET001508
RFD001498,2025-03-29,52240.91,Approved,2025-04-03,Refund processed per policy.,RET001898
RFD001499,2024-03-06,57474.45,Pending,,Refund processed per policy.,RET001516
RFD001500,2022-04-12,10245.36,Processed,2022-04-22,Refund processed per policy.,RET000520
RFD001501,2025-10-19,28275.59,Approved,2025-10-29,Refund processed per policy.,RET000965
RFD001502,2023-01-01,64478.2,Approved,2023-01-03,Refund processed per policy.,RET000823
RFD001503,2022-02-24,64030.4,Approved,2022-02-28,Refund processed per policy.,RET002456
RFD001504,2024-03-04,48661.74,Processed,2024-03-11,Refund processed per policy.,RET001081
RFD001505,2023-12-08,81364.87,Approved,2023-12-15,Refund processed per policy.,RET000369
RFD001506,2023-04-25,54416.99,Approved,2023-05-02,Refund processed per policy.,RET002483
RFD001507,2022-05-25,101232.86,Pending,,Refund processed per policy.,RET001933
RFD001508,2023-08-25,90382.79,Pending,,Refund processed per policy.,RET001753
RFD001509,2022-10-29,97912.17,Approved,2022-11-03,Refund processed per policy.,RET000880
RFD001510,2023-03-05,32442.2,Pending,,Refund processed per policy.,RET002065
RFD001511,2023-06-04,63745.04,Approved,2023-06-05,Refund processed per policy.,RET000520
RFD001512,2025-04-12,95947.42,Approved,2025-04-16,Refund processed per policy.,RET000111
RFD001513,2022-12-07,56101.6,Approved,2022-12-08,Refund processed per policy.,RET000455
RFD001514,2022-02-22,82186.88,Processed,2022-03-02,Refund processed per policy.,RET000406
RFD001515,2024-03-08,80984.24,Approved,2024-03-13,Refund processed per policy.,RET001793
RFD001516,2025-09-27,59841.81,Approved,2025-09-28,Refund processed per policy.,RET000036
RFD001517,2023-03-17,87419.57,Rejected,2023-03-19,Refund processed per policy.,RET000583
RFD001518,2022-11-13,111841.23,Approved,2022-11-19,Refund processed per policy.,RET000610
RFD001519,2025-07-28,47661.73,Approved,2025-07-31,Refund processed per policy.,RET000571
RFD001520,2022-05-06,8071.96,Approved,2022-05-15,Refund processed per policy.,RET001236
RFD001521,2025-06-11,40663.11,Approved,2025-06-12,Refund processed per policy.,RET001659
RFD001522,2025-10-24,99974.63,Pending,,Refund processed per policy.,RET000556
RFD001523,2023-08-31,4747.25,Processed,2023-09-03,Refund processed per policy.,RET002306
RFD001524,2025-05-25,34682.1,Rejected,2025-05-29,Refund processed per policy.,RET000563
RFD001525,2025-04-12,51913.26,Approved,2025-04-22,Refund processed per policy.,RET000113
RFD001526,2022-07-19,36334.83,Processed,2022-07-28,Refund processed per policy.,RET002352
RFD001527,2024-09-03,30444.15,Pending,,Refund processed per policy.,RET001345
RFD001528,2023-02-07,12032.47,Approved,2023-02-08,Refund processed per policy.,RET002051
RFD001529,2023-05-20,32206.09,Approved,2023-05-22,Refund processed per policy.,RET001364
RFD001530,2023-05-28,110620.66,Pending,,Refund processed per policy.,RET000898
RFD001531,2023-05-12,50260.43,Approved,2023-05-18,Refund processed per policy.,RET002250
RFD001532,2023-12-01,69699.15,Processed,2023-12-07,Refund processed per policy.,RET001309
RFD001533,2025-04-09,29720.6,Approved,2025-04-11,Refund processed per policy.,RET000401
RFD001534,2025-05-07,104112.69,Approved,2025-05-08,Refund processed per policy.,RET001451
RFD001535,2022-02-28,15345.22,Approved,2022-03-09,Refund processed per policy.,RET000917
RFD001536,2024-03-19,49626.34,Approved,2024-03-23,Refund processed per policy.,RET001698
RFD001537,2025-05-10,73391.54,Processed,2025-05-13,Refund processed per policy.,RET002261
RFD001538,2025-03-18,102439.35,Approved,2025-03-19,Refund processed per policy.,RET001187
RFD001539,2022-12-14,65324.11,Approved,2022-12-19,Refund processed per policy.,RET000322
RFD001540,2024-01-18,67062.56,Processed,2024-01-26,Refund processed per policy.,RET000866
RFD001541,2023-09-24,99624.33,Rejected,2023-09-28,Refund processed per policy.,RET001554
RFD001542,2025-04-01,47654.42,Rejected,2025-04-11,Refund processed per policy.,RET001185
RFD001543,2024-11-07,64610.62,Pending,,Refund processed per policy.,RET000140
RFD001544,2024-06-11,109097.41,Pending,,Refund processed per policy.,RET000930
RFD001545,2023-04-02,51410.59,Processed,2023-04-04,Refund processed per policy.,RET001436
RFD001546,2025-07-01,115132.63,Pending,,Refund processed per policy.,RET000378
RFD001547,2025-11-16,63483.83,Rejected,2025-11-23,Refund processed per policy.,RET000471
RFD001548,2025-12-22,97800.6,Approved,2025-12-23,Refund processed per policy.,RET001146
RFD001549,2025-05-18,74121.92,Approved,2025-05-21,Refund processed per policy.,RET001844
RFD001550,2025-01-27,40319.26,Pending,,Refund processed per policy.,RET000274
RFD001551,2022-11-15,37887.28,Approved,2022-11-20,Refund processed per policy.,RET002019
RFD001552,2025-07-25,29770.7,Approved,2025-07-31,Refund processed per policy.,RET000515
RFD001553,2023-02-24,94904.15,Approved,2023-02-26,Refund processed per policy.,RET000988
RFD001554,2024-04-19,62005.42,Pending,,Refund processed per policy.,RET001886
RFD001555,2023-10-13,111799.19,Approved,2023-10-17,Refund processed per policy.,RET001583
RFD001556,2023-08-13,77281.07,Approved,2023-08-22,Refund processed per policy.,RET001394
RFD001557,2024-09-23,73129.71,Approved,2024-09-25,Refund processed per policy.,RET001132
RFD001558,2023-06-02,13730.54,Approved,2023-06-03,Refund processed per policy.,RET001153
RFD001559,2022-04-14,25377.66,Processed,2022-04-21,Refund processed per policy.,RET001300
RFD001560,2025-02-26,36857.72,Approved,2025-03-08,Refund processed per policy.,RET000708
RFD001561,2022-12-17,74168.82,Approved,2022-12-27,Refund processed per policy.,RET000988
RFD001562,2022-12-11,87242.82,Approved,2022-12-18,Refund processed per policy.,RET000515
RFD001563,2025-10-26,44590.22,Approved,2025-10-27,Refund processed per policy.,RET001134
RFD001564,2022-03-04,105445.96,Approved,2022-03-11,Refund processed per policy.,RET002456
RFD001565,2022-07-24,94644.55,Approved,2022-07-30,Refund processed per policy.,RET001951
RFD001566,2024-04-01,91918.21,Rejected,2024-04-08,Refund processed per policy.,RET001992
RFD001567,2022-10-20,21034.77,Approved,2022-10-30,Refund processed per policy.,RET000819
RFD001568,2025-11-23,60323.22,Pending,,Refund processed per policy.,RET001230
RFD001569,2025-05-10,82036.77,Approved,2025-05-12,Refund processed per policy.,RET000649
RFD001570,2023-11-14,22008.17,Approved,2023-11-23,Refund processed per policy.,RET000678
RFD001571,2025-07-24,103928.87,Approved,2025-08-03,Refund processed per policy.,RET001681
RFD001572,2023-01-27,112851.37,Rejected,2023-01-28,Refund processed per policy.,RET002080
RFD001573,2022-01-19,6409.72,Pending,,Refund processed per policy.,RET002161
RFD001574,2024-04-09,42165.25,Approved,2024-04-14,Refund processed per policy.,RET001236
RFD001575,2024-04-20,89391.03,Approved,2024-04-23,Refund processed per policy.,RET001081
RFD001576,2025-07-16,118779.66,Approved,2025-07-25,Refund processed per policy.,RET001538
RFD001577,2022-12-01,85580.44,Pending,,Refund processed per policy.,RET001456
RFD001578,2025-03-30,113361.63,Approved,2025-04-09,Refund processed per policy.,RET000578
RFD001579,2023-10-09,98987.07,Approved,2023-10-15,Refund processed per policy.,RET001491
RFD001580,2023-02-03,71148.88,Approved,2023-02-06,Refund processed per policy.,RET000704
RFD001581,2025-02-02,49312.76,Approved,2025-02-07,Refund processed per policy.,RET001247
RFD001582,2025-05-07,31606.13,Approved,2025-05-17,Refund processed per policy.,RET000616
RFD001583,2023-05-10,67445.73,Approved,2023-05-14,Refund processed per policy.,RET002335
RFD001584,2022-07-08,114572.61,Approved,2022-07-14,Refund processed per policy.,RET001175
RFD001585,2023-04-04,19499.47,Processed,2023-04-13,Refund processed per policy.,RET000869
RFD001586,2024-08-19,42835.51,Pending,,Refund processed per policy.,RET000987
RFD001587,2025-11-18,117561.08,Processed,2025-11-26,Refund processed per policy.,RET001069
RFD001588,2025-06-17,58292.1,Approved,2025-06-24,Refund processed per policy.,RET001169
RFD001589,2024-02-21,73505.54,Approved,2024-03-02,Refund processed per policy.,RET000520
RFD001590,2025-02-27,87013.9,Approved,2025-03-07,Refund processed per policy.,RET002030
RFD001591,2022-07-21,48965.55,Approved,2022-07-26,Refund processed per policy.,RET000770
RFD001592,2022-03-29,51454.59,Approved,2022-04-01,Refund processed per policy.,RET000397
RFD001593,2024-03-29,54741.37,Approved,2024-04-03,Refund processed per policy.,RET002234
RFD001594,2025-06-05,14612.3,Approved,2025-06-06,Refund processed per policy.,RET001173
RFD001595,2025-07-09,10476.38,Approved,2025-07-18,Refund processed per policy.,RET000630
RFD001596,2022-05-29,30958.69,Pending,,Refund processed per policy.,RET000742
RFD001597,2023-09-11,24942.06,Rejected,2023-09-18,Refund processed per policy.,RET001241
RFD001598,2023-01-31,40300.52,Approved,2023-02-09,Refund processed per policy.,RET002271
RFD001599,2025-08-22,9477.53,Pending,,Refund processed per policy.,RET001386
RFD001600,2022-08-25,14335.11,Processed,2022-08-30,Refund processed per policy.,RET001707
RFD001601,2025-03-02,44677.27,Rejected,2025-03-07,Refund processed per policy.,RET000704
