Booking_ID,Booking_Date,Booking_Status,TimeSlot,Service_Address,Order_ID
BKG000309,2024-09-13,Completed,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD024325
BKG000310,2022-06-25,Booked,16:00-17:00,Central World Service Center,ORD020209
BKG000311,2024-03-14,Booked,15:00-16:00,"15 Sukhumvit Soi 21, Bangkok",ORD000634
BKG000312,2023-05-21,In Progress,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD006524
BKG000313,2022-11-01,Booked,11:00-12:00,MBK Center Floor 4,ORD021843
BKG000314,2024-11-16,Completed,16:00-17:00,Siam Paragon Repair Center,ORD019450
BKG000315,2023-12-27,Booked,09:00-10:00,"42 Silom Complex, Bangkok",ORD004114
BKG000316,2022-06-26,Completed,15:00-16:00,"15 Sukhumvit Soi 21, Bangkok",ORD016244
BKG000317,2024-08-04,In Progress,09:00-10:00,Central World Service Center,ORD014927
BKG000318,2022-06-14,Completed,15:00-16:00,Siam Paragon Repair Center,ORD014315
BKG000319,2024-05-09,Completed,16:00-17:00,MBK Center Floor 4,ORD004964
BKG000320,2024-07-08,No Show,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD018368
BKG000321,2022-02-21,In Progress,10:00-11:00,MBK Center Floor 4,ORD019832
BKG000322,2025-03-01,Completed,09:00-10:00,MBK Center Floor 4,ORD022112
BKG000323,2023-04-10,Completed,10:00-11:00,"42 Silom Complex, Bangkok",ORD002252
BKG000324,2024-05-25,Booked,16:00-17:00,"42 Silom Complex, Bangkok",ORD009309
BKG000325,2024-12-15,Cancelled,09:00-10:00,Central World Service Center,ORD022718
BKG000326,2024-06-27,Completed,15:00-16:00,MBK Center Floor 4,ORD021047
BKG000327,2024-10-27,Cancelled,15:00-16:00,Siam Paragon Repair Center,ORD015511
BKG000328,2025-02-05,Booked,16:00-17:00,IconSiam Service Hub,ORD001618
BKG000329,2025-06-27,Completed,13:00-14:00,"88 Sathorn Rd, Bangkok",ORD020423
BKG000330,2022-05-03,Booked,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD015979
BKG000331,2025-05-09,Completed,15:00-16:00,IconSiam Service Hub,ORD018705
BKG000332,2025-02-12,Completed,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD024215
BKG000333,2025-01-31,Booked,11:00-12:00,MBK Center Floor 4,ORD003502
BKG000334,2024-07-12,Booked,11:00-12:00,"42 Silom Complex, Bangkok",ORD023286
BKG000335,2024-07-14,Booked,14:00-15:00,Central World Service Center,ORD017701
BKG000336,2022-03-03,Booked,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD003342
BKG000337,2022-02-05,Completed,13:00-14:00,MBK Center Floor 4,ORD003200
BKG000338,2022-07-05,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD001206
BKG000339,2023-12-27,Completed,10:00-11:00,MBK Center Floor 4,ORD012128
BKG000340,2023-06-07,Completed,10:00-11:00,IconSiam Service Hub,ORD018458
BKG000341,2023-04-16,Completed,11:00-12:00,MBK Center Floor 4,ORD001270
BKG000342,2025-12-27,Completed,09:00-10:00,Central World Service Center,ORD009718
BKG000343,2025-09-01,Booked,09:00-10:00,Central World Service Center,ORD024670
BKG000344,2025-05-28,Completed,15:00-16:00,Siam Paragon Repair Center,ORD021144
BKG000345,2025-09-20,Completed,16:00-17:00,"42 Silom Complex, Bangkok",ORD019304
BKG000346,2022-12-22,Booked,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD016621
BKG000347,2023-07-28,No Show,10:00-11:00,Siam Paragon Repair Center,ORD014917
BKG000348,2023-01-03,Completed,14:00-15:00,IconSiam Service Hub,ORD024641
BKG000349,2022-01-11,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD009459
BKG000350,2023-05-27,Cancelled,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD007643
BKG000351,2023-02-25,Completed,15:00-16:00,Siam Paragon Repair Center,ORD005238
BKG000352,2025-08-31,Completed,10:00-11:00,"42 Silom Complex, Bangkok",ORD018274
BKG000353,2022-11-29,Completed,15:00-16:00,MBK Center Floor 4,ORD001093
BKG000354,2024-09-15,Completed,13:00-14:00,Central World Service Center,ORD003223
BKG000355,2024-01-16,Completed,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD024934
BKG000356,2024-07-04,Completed,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD003738
BKG000357,2025-08-21,In Progress,11:00-12:00,MBK Center Floor 4,ORD011607
BKG000358,2025-10-28,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD000547
BKG000359,2025-12-04,Completed,10:00-11:00,IconSiam Service Hub,ORD022655
BKG000360,2023-03-15,Cancelled,14:00-15:00,"42 Silom Complex, Bangkok",ORD008808
BKG000361,2022-02-06,Booked,16:00-17:00,Siam Paragon Repair Center,ORD009999
BKG000362,2025-12-21,In Progress,10:00-11:00,IconSiam Service Hub,ORD013646
BKG000363,2023-10-28,Cancelled,11:00-12:00,MBK Center Floor 4,ORD022299
BKG000364,2025-03-10,No Show,11:00-12:00,Siam Paragon Repair Center,ORD012188
BKG000365,2022-10-14,Booked,15:00-16:00,MBK Center Floor 4,ORD012586
BKG000366,2025-03-12,Completed,13:00-14:00,Siam Paragon Repair Center,ORD019981
BKG000367,2022-12-07,Completed,09:00-10:00,Central World Service Center,ORD007261
BKG000368,2024-09-18,Completed,13:00-14:00,Siam Paragon Repair Center,ORD008798
BKG000369,2025-06-06,In Progress,15:00-16:00,"15 Sukhumvit Soi 21, Bangkok",ORD019576
BKG000370,2023-01-30,Completed,13:00-14:00,Central World Service Center,ORD021267
BKG000371,2025-07-28,Booked,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD013738
BKG000372,2022-12-24,Completed,13:00-14:00,MBK Center Floor 4,ORD018486
BKG000373,2022-05-27,Completed,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD020944
BKG000374,2023-12-26,Completed,11:00-12:00,"42 Silom Complex, Bangkok",ORD008124
BKG000375,2023-12-16,Booked,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD015646
BKG000376,2023-01-29,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD006648
BKG000377,2024-01-12,Booked,10:00-11:00,Central World Service Center,ORD010316
BKG000378,2023-09-10,In Progress,13:00-14:00,MBK Center Floor 4,ORD000441
BKG000379,2025-04-15,Completed,13:00-14:00,"88 Sathorn Rd, Bangkok",ORD023049
BKG000380,2023-08-30,Completed,09:00-10:00,Siam Paragon Repair Center,ORD020856
BKG000381,2022-04-08,Cancelled,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD013685
BKG000382,2023-07-17,Cancelled,09:00-10:00,Central World Service Center,ORD013540
BKG000383,2023-01-25,Cancelled,09:00-10:00,Central World Service Center,ORD020232
BKG000384,2022-01-01,Completed,14:00-15:00,Central World Service Center,ORD024357
BKG000385,2025-04-15,Completed,11:00-12:00,Siam Paragon Repair Center,ORD019442
BKG000386,2023-05-12,Completed,13:00-14:00,MBK Center Floor 4,ORD011473
BKG000387,2023-04-30,Booked,09:00-10:00,IconSiam Service Hub,ORD021421
BKG000388,2023-07-11,Completed,14:00-15:00,Siam Paragon Repair Center,ORD018630
BKG000389,2022-03-26,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD002590
BKG000390,2023-06-13,Cancelled,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD021662
BKG000391,2022-11-18,Completed,14:00-15:00,Central World Service Center,ORD002118
BKG000392,2022-01-10,Cancelled,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD005857
BKG000393,2023-10-07,Cancelled,09:00-10:00,"42 Silom Complex, Bangkok",ORD020572
BKG000394,2025-06-15,Booked,15:00-16:00,"88 Sathorn Rd, Bangkok",ORD003148
BKG000395,2022-08-25,Booked,10:00-11:00,Central World Service Center,ORD013334
BKG000396,2024-07-28,Booked,14:00-15:00,Siam Paragon Repair Center,ORD020498
BKG000397,2025-11-14,In Progress,16:00-17:00,IconSiam Service Hub,ORD005220
BKG000398,2024-04-14,Booked,09:00-10:00,IconSiam Service Hub,ORD003111
BKG000399,2023-08-19,Completed,09:00-10:00,Siam Paragon Repair Center,ORD016693
BKG000400,2024-08-29,Booked,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD006583
BKG000401,2023-01-13,Booked,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD020490
BKG000402,2022-03-28,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD014873
BKG000403,2022-01-30,Completed,14:00-15:00,Siam Paragon Repair Center,ORD000870
BKG000404,2022-04-02,Completed,14:00-15:00,Siam Paragon Repair Center,ORD000700
BKG000405,2025-04-17,Completed,10:00-11:00,"42 Silom Complex, Bangkok",ORD021079
BKG000406,2023-08-23,Booked,11:00-12:00,"42 Silom Complex, Bangkok",ORD015446
BKG000407,2022-01-17,Completed,16:00-17:00,"42 Silom Complex, Bangkok",ORD023731
BKG000408,2022-08-23,In Progress,15:00-16:00,"42 Silom Complex, Bangkok",ORD002245
BKG000409,2023-01-28,Completed,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD012196
BKG000410,2024-07-01,In Progress,14:00-15:00,Central World Service Center,ORD022560
BKG000411,2025-07-10,Completed,16:00-17:00,Central World Service Center,ORD003192
BKG000412,2023-10-02,Completed,11:00-12:00,Siam Paragon Repair Center,ORD019933
BKG000413,2025-11-25,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD016361
BKG000414,2023-11-07,Completed,10:00-11:00,IconSiam Service Hub,ORD015802
BKG000415,2022-08-12,Completed,09:00-10:00,IconSiam Service Hub,ORD000661
BKG000416,2023-10-25,Completed,16:00-17:00,Siam Paragon Repair Center,ORD004441
BKG000417,2022-05-05,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD004693
BKG000418,2022-12-26,Completed,10:00-11:00,IconSiam Service Hub,ORD005916
BKG000419,2023-01-22,Completed,09:00-10:00,MBK Center Floor 4,ORD004793
BKG000420,2022-04-09,Booked,14:00-15:00,Central World Service Center,ORD008557
BKG000421,2022-06-19,Completed,11:00-12:00,"42 Silom Complex, Bangkok",ORD012579
BKG000422,2023-01-19,Completed,11:00-12:00,MBK Center Floor 4,ORD023708
BKG000423,2023-04-25,Completed,11:00-12:00,MBK Center Floor 4,ORD012287
BKG000424,2022-05-07,Completed,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD018155
BKG000425,2024-02-14,Completed,11:00-12:00,"42 Silom Complex, Bangkok",ORD022382
BKG000426,2023-06-30,Completed,09:00-10:00,Siam Paragon Repair Center,ORD000952
BKG000427,2023-07-27,Completed,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD011357
BKG000428,2024-08-01,In Progress,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD016545
BKG000429,2024-02-16,Completed,15:00-16:00,"15 Sukhumvit Soi 21, Bangkok",ORD010625
BKG000430,2024-11-18,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD022666
BKG000431,2023-06-08,Completed,13:00-14:00,Siam Paragon Repair Center,ORD004912
BKG000432,2024-11-16,Booked,10:00-11:00,MBK Center Floor 4,ORD011561
BKG000433,2024-04-05,Completed,16:00-17:00,MBK Center Floor 4,ORD016390
BKG000434,2024-09-13,Completed,11:00-12:00,MBK Center Floor 4,ORD015989
BKG000435,2022-12-14,Completed,13:00-14:00,Siam Paragon Repair Center,ORD016162
BKG000436,2025-01-23,Completed,16:00-17:00,IconSiam Service Hub,ORD023474
BKG000437,2024-02-03,Cancelled,14:00-15:00,Siam Paragon Repair Center,ORD020635
BKG000438,2023-09-19,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD010811
BKG000439,2023-11-04,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD016905
BKG000440,2024-06-13,Completed,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD014153
BKG000441,2024-08-08,Cancelled,14:00-15:00,MBK Center Floor 4,ORD004283
BKG000442,2024-04-17,Booked,09:00-10:00,IconSiam Service Hub,ORD016852
BKG000443,2024-02-13,No Show,10:00-11:00,"42 Silom Complex, Bangkok",ORD011798
BKG000444,2025-08-17,Completed,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD004572
BKG000445,2025-08-12,No Show,15:00-16:00,MBK Center Floor 4,ORD013807
BKG000446,2024-09-29,Booked,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD007398
BKG000447,2024-10-03,Completed,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD000510
BKG000448,2023-09-04,Completed,13:00-14:00,"42 Silom Complex, Bangkok",ORD018850
BKG000449,2022-01-06,Booked,10:00-11:00,IconSiam Service Hub,ORD002414
BKG000450,2025-03-02,Cancelled,14:00-15:00,IconSiam Service Hub,ORD022934
BKG000451,2023-04-24,In Progress,10:00-11:00,Siam Paragon Repair Center,ORD014405
BKG000452,2023-02-10,Completed,16:00-17:00,"42 Silom Complex, Bangkok",ORD013175
BKG000453,2023-11-29,Cancelled,13:00-14:00,"88 Sathorn Rd, Bangkok",ORD004592
BKG000454,2024-01-06,Completed,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD006601
BKG000455,2022-01-24,Completed,10:00-11:00,IconSiam Service Hub,ORD013401
BKG000456,2024-02-15,Booked,13:00-14:00,Central World Service Center,ORD024166
BKG000457,2025-09-02,Cancelled,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD012340
BKG000458,2022-01-03,Completed,11:00-12:00,IconSiam Service Hub,ORD008673
BKG000459,2025-05-09,Completed,13:00-14:00,Central World Service Center,ORD008222
BKG000460,2023-12-07,Completed,15:00-16:00,"88 Sathorn Rd, Bangkok",ORD010531
BKG000461,2022-01-20,Completed,11:00-12:00,IconSiam Service Hub,ORD021637
BKG000462,2022-02-21,Completed,09:00-10:00,"15 Sukhumvit Soi 21, Bangkok",ORD019877
BKG000463,2024-11-06,Completed,14:00-15:00,MBK Center Floor 4,ORD008595
BKG000464,2024-01-14,Completed,11:00-12:00,Central World Service Center,ORD013694
BKG000465,2023-03-28,Completed,11:00-12:00,Central World Service Center,ORD008373
BKG000466,2022-10-10,Cancelled,11:00-12:00,"42 Silom Complex, Bangkok",ORD009853
BKG000467,2022-06-27,Completed,11:00-12:00,IconSiam Service Hub,ORD009453
BKG000468,2024-12-23,Booked,16:00-17:00,MBK Center Floor 4,ORD017095
BKG000469,2022-01-14,Completed,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD007176
BKG000470,2023-04-21,Completed,13:00-14:00,Central World Service Center,ORD014850
BKG000471,2022-11-29,In Progress,15:00-16:00,IconSiam Service Hub,ORD013723
BKG000472,2023-10-22,No Show,09:00-10:00,Central World Service Center,ORD004977
BKG000473,2025-06-27,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD022050
BKG000474,2022-01-16,Cancelled,16:00-17:00,MBK Center Floor 4,ORD005654
BKG000475,2022-06-13,In Progress,14:00-15:00,MBK Center Floor 4,ORD002315
BKG000476,2024-08-23,Completed,10:00-11:00,"15 Sukhumvit Soi 21, Bangkok",ORD012137
BKG000477,2025-06-24,Completed,11:00-12:00,"42 Silom Complex, Bangkok",ORD011308
BKG000478,2022-01-09,Completed,14:00-15:00,Siam Paragon Repair Center,ORD019035
BKG000479,2025-08-08,Completed,13:00-14:00,"42 Silom Complex, Bangkok",ORD024985
BKG000480,2024-03-01,Completed,16:00-17:00,Siam Paragon Repair Center,ORD024677
BKG000481,2023-05-28,Booked,09:00-10:00,"15 Sukhumvit Soi 21, Bangkok",ORD009441
BKG000482,2025-06-11,Completed,15:00-16:00,Central World Service Center,ORD022654
BKG000483,2025-04-01,Completed,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD011101
BKG000484,2022-11-02,Completed,09:00-10:00,Central World Service Center,ORD012255
BKG000485,2022-01-23,Completed,13:00-14:00,Siam Paragon Repair Center,ORD004995
BKG000486,2022-08-28,In Progress,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD002660
BKG000487,2024-01-23,Booked,16:00-17:00,Central World Service Center,ORD016513
BKG000488,2022-03-20,Booked,13:00-14:00,IconSiam Service Hub,ORD011209
BKG000489,2024-04-02,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD021482
BKG000490,2022-04-19,Booked,13:00-14:00,"42 Silom Complex, Bangkok",ORD007476
BKG000491,2025-04-24,Completed,13:00-14:00,Central World Service Center,ORD020176
BKG000492,2024-06-03,Completed,09:00-10:00,Siam Paragon Repair Center,ORD016899
BKG000493,2024-09-24,In Progress,15:00-16:00,"88 Sathorn Rd, Bangkok",ORD021900
BKG000494,2022-05-01,No Show,14:00-15:00,MBK Center Floor 4,ORD013740
BKG000495,2023-01-09,Completed,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD000820
BKG000496,2025-03-08,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD007073
BKG000497,2022-12-30,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD001190
BKG000498,2025-06-08,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD014896
BKG000499,2025-10-08,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD024895
BKG000500,2025-12-27,Completed,13:00-14:00,MBK Center Floor 4,ORD000968
BKG000501,2022-04-29,Completed,14:00-15:00,Siam Paragon Repair Center,ORD004104
BKG000502,2024-02-01,Completed,15:00-16:00,Siam Paragon Repair Center,ORD024161
BKG000503,2024-07-09,Completed,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD002497
BKG000504,2025-09-17,Completed,16:00-17:00,Central World Service Center,ORD020015
BKG000505,2023-01-02,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD015498
BKG000506,2024-07-09,Completed,15:00-16:00,"88 Sathorn Rd, Bangkok",ORD015056
BKG000507,2025-08-03,Completed,09:00-10:00,Siam Paragon Repair Center,ORD019502
BKG000508,2022-09-14,Cancelled,16:00-17:00,Central World Service Center,ORD005508
BKG000509,2023-04-26,Completed,15:00-16:00,"15 Sukhumvit Soi 21, Bangkok",ORD024252
BKG000510,2022-12-09,Completed,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD023883
BKG000511,2022-10-21,Cancelled,13:00-14:00,"42 Silom Complex, Bangkok",ORD016553
BKG000512,2023-07-27,No Show,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD001203
BKG000513,2023-11-02,Cancelled,15:00-16:00,Central World Service Center,ORD011986
BKG000514,2024-02-11,Completed,10:00-11:00,"15 Sukhumvit Soi 21, Bangkok",ORD012642
BKG000515,2022-03-06,Completed,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD001584
BKG000516,2023-03-01,Completed,14:00-15:00,Central World Service Center,ORD005504
BKG000517,2025-01-03,Booked,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD015879
BKG000518,2023-11-17,In Progress,13:00-14:00,MBK Center Floor 4,ORD021248
BKG000519,2023-06-06,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD021813
BKG000520,2024-06-24,Completed,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD009620
BKG000521,2025-03-13,Completed,13:00-14:00,"42 Silom Complex, Bangkok",ORD004390
BKG000522,2022-11-25,Completed,15:00-16:00,Siam Paragon Repair Center,ORD017113
BKG000523,2022-06-13,No Show,16:00-17:00,MBK Center Floor 4,ORD022750
BKG000524,2024-11-22,Booked,09:00-10:00,"42 Silom Complex, Bangkok",ORD013052
BKG000525,2022-02-11,No Show,13:00-14:00,"88 Sathorn Rd, Bangkok",ORD004504
BKG000526,2025-06-21,Cancelled,10:00-11:00,IconSiam Service Hub,ORD017466
BKG000527,2023-07-23,Completed,10:00-11:00,IconSiam Service Hub,ORD004760
BKG000528,2022-07-24,Completed,11:00-12:00,"42 Silom Complex, Bangkok",ORD003548
BKG000529,2023-02-17,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD000939
BKG000530,2024-07-18,Completed,13:00-14:00,MBK Center Floor 4,ORD010757
BKG000531,2024-09-03,Booked,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD005499
BKG000532,2022-05-23,Cancelled,10:00-11:00,IconSiam Service Hub,ORD022398
BKG000533,2024-01-06,Completed,15:00-16:00,"88 Sathorn Rd, Bangkok",ORD021860
BKG000534,2022-04-22,Completed,10:00-11:00,"42 Silom Complex, Bangkok",ORD008446
BKG000535,2025-06-28,Completed,16:00-17:00,Central World Service Center,ORD005966
BKG000536,2025-05-10,In Progress,13:00-14:00,"88 Sathorn Rd, Bangkok",ORD001506
BKG000537,2022-12-20,Cancelled,09:00-10:00,Central World Service Center,ORD000656
BKG000538,2024-07-30,Completed,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD012639
BKG000539,2023-06-01,Completed,16:00-17:00,"42 Silom Complex, Bangkok",ORD014209
BKG000540,2024-02-10,Cancelled,11:00-12:00,Central World Service Center,ORD015043
BKG000541,2024-04-01,Completed,15:00-16:00,"88 Sathorn Rd, Bangkok",ORD010464
BKG000542,2024-10-06,Completed,09:00-10:00,Siam Paragon Repair Center,ORD022344
BKG000543,2023-09-09,Completed,13:00-14:00,"42 Silom Complex, Bangkok",ORD008775
BKG000544,2025-02-28,Completed,09:00-10:00,IconSiam Service Hub,ORD019915
BKG000545,2025-11-24,Cancelled,10:00-11:00,Siam Paragon Repair Center,ORD005454
BKG000546,2023-09-02,No Show,14:00-15:00,Central World Service Center,ORD012937
BKG000547,2025-03-17,Completed,16:00-17:00,"42 Silom Complex, Bangkok",ORD002571
BKG000548,2022-10-07,In Progress,16:00-17:00,"42 Silom Complex, Bangkok",ORD006682
BKG000549,2022-12-30,Booked,15:00-16:00,Siam Paragon Repair Center,ORD002258
BKG000550,2025-07-21,Completed,10:00-11:00,"15 Sukhumvit Soi 21, Bangkok",ORD017010
BKG000551,2022-01-09,Booked,15:00-16:00,"15 Sukhumvit Soi 21, Bangkok",ORD022016
BKG000552,2022-10-25,Booked,10:00-11:00,Central World Service Center,ORD004314
BKG000553,2023-05-25,Completed,16:00-17:00,IconSiam Service Hub,ORD018267
BKG000554,2023-08-14,Completed,13:00-14:00,IconSiam Service Hub,ORD021148
BKG000555,2022-01-20,Completed,16:00-17:00,MBK Center Floor 4,ORD008730
BKG000556,2023-02-09,Completed,13:00-14:00,"88 Sathorn Rd, Bangkok",ORD013339
BKG000557,2025-12-30,Completed,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD004522
BKG000558,2022-01-27,Completed,14:00-15:00,Siam Paragon Repair Center,ORD018001
BKG000559,2023-11-06,Completed,15:00-16:00,"88 Sathorn Rd, Bangkok",ORD010454
BKG000560,2024-07-09,Completed,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD022309
BKG000561,2023-09-24,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD021851
BKG000562,2025-02-07,In Progress,14:00-15:00,Central World Service Center,ORD021015
BKG000563,2023-04-25,Booked,11:00-12:00,Central World Service Center,ORD010544
BKG000564,2024-08-26,Completed,16:00-17:00,MBK Center Floor 4,ORD011033
BKG000565,2023-04-15,Completed,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD018348
BKG000566,2024-01-09,Cancelled,13:00-14:00,MBK Center Floor 4,ORD010837
BKG000567,2025-11-05,Completed,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD005743
BKG000568,2022-11-11,Completed,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD000577
