Invoice_ID,Invoice_Details,Quantity,Original_Price,VAT_Rate,TotalAmount,Order_ID
INV000357,Invoice for order ORD000357,4,35591.77,0.07,38083.19,ORD000357
INV000358,Invoice for order ORD000358,1,28183.14,0.07,30155.96,ORD000358
INV000359,Invoice for order ORD000359,5,32287.89,0.07,34548.04,ORD000359
INV000360,Invoice for order ORD000360,3,23411.93,0.07,25050.76,ORD000360
INV000361,Invoice for order ORD000361,4,33474.09,0.07,35817.28,ORD000361
INV000362,Invoice for order ORD000362,2,55737.46,0.07,59639.08,ORD000362
INV000363,Invoice for order ORD000363,5,8398.07,0.07,8985.93,ORD000363
INV000364,Invoice for order ORD000364,3,15207.43,0.07,16271.95,ORD000364
INV000365,Invoice for order ORD000365,5,76739.79,0.07,82111.57,ORD000365
INV000366,Invoice for order ORD000366,1,2331.2,0.07,2494.38,ORD000366
INV000367,Invoice for order ORD000367,2,4915.24,0.07,5259.31,ORD000367
INV000368,Invoice for order ORD000368,4,57046.7,0.07,61039.97,ORD000368
INV000369,Invoice for order ORD000369,4,47773.12,0.07,51117.24,ORD000369
INV000370,Invoice for order ORD000370,5,60513.85,0.07,64749.82,ORD000370
INV000371,Invoice for order ORD000371,3,9292.6,0.07,9943.08,ORD000371
INV000372,Invoice for order ORD000372,2,60372.55,0.07,64598.63,ORD000372
INV000373,Invoice for order ORD000373,1,35107.71,0.07,37565.25,ORD000373
INV000374,Invoice for order ORD000374,2,6934.36,0.07,7419.76,ORD000374
INV000375,Invoice for order ORD000375,1,51100.88,0.07,54677.94,ORD000375
INV000376,Invoice for order ORD000376,2,13806.95,0.07,14773.44,ORD000376
INV000377,Invoice for order ORD000377,1,18764.49,0.07,20078.0,ORD000377
INV000378,Invoice for order ORD000378,3,19114.08,0.07,20452.07,ORD000378
INV000379,Invoice for order ORD000379,3,82323.21,0.07,88085.83,ORD000379
INV000380,Invoice for order ORD000380,1,37882.07,0.07,40533.82,ORD000380
INV000381,Invoice for order ORD000381,1,29834.09,0.07,31922.48,ORD000381
INV000382,Invoice for order ORD000382,4,51304.79,0.07,54896.13,ORD000382
INV000383,Invoice for order ORD000383,5,19104.98,0.07,20442.33,ORD000383
INV000384,Invoice for order ORD000384,1,100341.2,0.07,107365.08,ORD000384
INV000385,Invoice for order ORD000385,2,83199.26,0.07,89023.21,ORD000385
INV000386,Invoice for order ORD000386,1,27779.35,0.07,29723.9,ORD000386
INV000387,Invoice for order ORD000387,2,20454.05,0.07,21885.83,ORD000387
INV000388,Invoice for order ORD000388,4,25541.66,0.07,27329.58,ORD000388
INV000389,Invoice for order ORD000389,3,30761.99,0.07,32915.33,ORD000389
INV000390,Invoice for order ORD000390,1,56536.35,0.07,60493.89,ORD000390
INV000391,Invoice for order ORD000391,5,110073.79,0.07,117778.96,ORD000391
INV000392,Invoice for order ORD000392,4,97187.71,0.07,103990.85,ORD000392
INV000393,Invoice for order ORD000393,5,51477.73,0.07,55081.17,ORD000393
INV000394,Invoice for order ORD000394,5,88082.81,0.07,94248.61,ORD000394
INV000395,Invoice for order ORD000395,3,66548.66,0.07,71207.07,ORD000395
INV000396,Invoice for order ORD000396,2,82270.44,0.07,88029.37,ORD000396
INV000397,Invoice for order ORD000397,2,17282.88,0.07,18492.68,ORD000397
INV000398,Invoice for order ORD000398,5,39156.66,0.07,41897.63,ORD000398
INV000399,Invoice for order ORD000399,3,630.57,0.07,674.71,ORD000399
INV000400,Invoice for order ORD000400,3,12076.55,0.07,12921.91,ORD000400
INV000401,Invoice for order ORD000401,4,55418.18,0.07,59297.45,ORD000401
INV000402,Invoice for order ORD000402,2,79946.23,0.07,85542.47,ORD000402
INV000403,Invoice for order ORD000403,2,100678.36,0.07,107725.85,ORD000403
INV000404,Invoice for order ORD000404,3,51668.91,0.07,55285.73,ORD000404
INV000405,Invoice for order ORD000405,5,15378.42,0.07,16454.91,ORD000405
INV000406,Invoice for order ORD000406,5,7423.18,0.07,7942.8,ORD000406
INV000407,Invoice for order ORD000407,2,33042.32,0.07,35355.28,ORD000407
INV000408,Invoice for order ORD000408,4,78725.9,0.07,84236.71,ORD000408
INV000409,Invoice for order ORD000409,3,26557.51,0.07,28416.54,ORD000409
INV000410,Invoice for order ORD000410,5,12637.62,0.07,13522.25,ORD000410
INV000411,Invoice for order ORD000411,4,35539.23,0.07,38026.98,ORD000411
INV000412,Invoice for order ORD000412,2,50938.4,0.07,54504.09,ORD000412
INV000413,Invoice for order ORD000413,1,10565.7,0.07,11305.3,ORD000413
INV000414,Invoice for order ORD000414,5,4971.41,0.07,5319.41,ORD000414
INV000415,Invoice for order ORD000415,2,108620.37,0.07,116223.8,ORD000415
INV000416,Invoice for order ORD000416,3,29523.3,0.07,31589.93,ORD000416
INV000417,Invoice for order ORD000417,4,95911.08,0.07,102624.86,ORD000417
INV000418,Invoice for order ORD000418,2,11046.42,0.07,11819.67,ORD000418
INV000419,Invoice for order ORD000419,2,14031.46,0.07,15013.66,ORD000419
INV000420,Invoice for order ORD000420,2,15065.86,0.07,16120.47,ORD000420
INV000421,Invoice for order ORD000421,1,65502.51,0.07,70087.69,ORD000421
INV000422,Invoice for order ORD000422,1,2901.98,0.07,3105.12,ORD000422
INV000423,Invoice for order ORD000423,4,90851.58,0.07,97211.19,ORD000423
INV000424,Invoice for order ORD000424,3,14151.46,0.07,15142.06,ORD000424
INV000425,Invoice for order ORD000425,5,48843.17,0.07,52262.19,ORD000425
INV000426,Invoice for order ORD000426,4,76770.04,0.07,82143.94,ORD000426
INV000427,Invoice for order ORD000427,2,31177.87,0.07,33360.32,ORD000427
INV000428,Invoice for order ORD000428,1,69052.09,0.07,73885.74,ORD000428
INV000429,Invoice for order ORD000429,3,56184.63,0.07,60117.55,ORD000429
INV000430,Invoice for order ORD000430,1,31713.3,0.07,33933.23,ORD000430
INV000431,Invoice for order ORD000431,5,28292.67,0.07,30273.16,ORD000431
INV000432,Invoice for order ORD000432,4,87793.39,0.07,93938.93,ORD000432
INV000433,Invoice for order ORD000433,4,38889.79,0.07,41612.08,ORD000433
INV000434,Invoice for order ORD000434,4,30670.15,0.07,32817.06,ORD000434
INV000435,Invoice for order ORD000435,2,3739.96,0.07,4001.76,ORD000435
INV000436,Invoice for order ORD000436,4,59595.48,0.07,63767.16,ORD000436
INV000437,Invoice for order ORD000437,2,11650.51,0.07,12466.05,ORD000437
INV000438,Invoice for order ORD000438,5,91631.85,0.07,98046.08,ORD000438
INV000439,Invoice for order ORD000439,2,64761.88,0.07,69295.21,ORD000439
INV000440,Invoice for order ORD000440,2,20134.57,0.07,21543.99,ORD000440
INV000441,Invoice for order ORD000441,3,102542.63,0.07,109720.61,ORD000441
INV000442,Invoice for order ORD000442,3,106292.78,0.07,113733.27,ORD000442
INV000443,Invoice for order ORD000443,2,93911.47,0.07,100485.27,ORD000443
INV000444,Invoice for order ORD000444,2,55240.33,0.07,59107.15,ORD000444
INV000445,Invoice for order ORD000445,5,24904.36,0.07,26647.67,ORD000445
INV000446,Invoice for order ORD000446,3,102979.99,0.07,110188.59,ORD000446
INV000447,Invoice for order ORD000447,3,80536.5,0.07,86174.05,ORD000447
INV000448,Invoice for order ORD000448,2,65981.12,0.07,70599.8,ORD000448
INV000449,Invoice for order ORD000449,5,96588.79,0.07,103350.0,ORD000449
INV000450,Invoice for order ORD000450,4,65914.94,0.07,70528.99,ORD000450
INV000451,Invoice for order ORD000451,2,109453.6,0.07,117115.35,ORD000451
INV000452,Invoice for order ORD000452,4,72969.2,0.07,78077.04,ORD000452
INV000453,Invoice for order ORD000453,5,77925.67,0.07,83380.47,ORD000453
INV000454,Invoice for order ORD000454,2,74795.36,0.07,80031.03,ORD000454
INV000455,Invoice for order ORD000455,3,14689.84,0.07,15718.13,ORD000455
INV000456,Invoice for order ORD000456,5,44202.21,0.07,47296.37,ORD000456
INV000457,Invoice for order ORD000457,5,36006.47,0.07,38526.92,ORD000457
INV000458,Invoice for order ORD000458,5,12094.55,0.07,12941.17,ORD000458
INV000459,Invoice for order ORD000459,1,27047.21,0.07,28940.51,ORD000459
INV000460,Invoice for order ORD000460,1,92232.33,0.07,98688.59,ORD000460
INV000461,Invoice for order ORD000461,3,50347.93,0.07,53872.28,ORD000461
INV000462,Invoice for order ORD000462,1,39609.81,0.07,42382.5,ORD000462
INV000463,Invoice for order ORD000463,1,43569.61,0.07,46619.48,ORD000463
INV000464,Invoice for order ORD000464,4,55535.79,0.07,59423.3,ORD000464
INV000465,Invoice for order ORD000465,4,11795.06,0.07,12620.71,ORD000465
INV000466,Invoice for order ORD000466,5,73169.03,0.07,78290.86,ORD000466
INV000467,Invoice for order ORD000467,4,8699.32,0.07,9308.27,ORD000467
INV000468,Invoice for order ORD000468,3,29630.62,0.07,31704.76,ORD000468
INV000469,Invoice for order ORD000469,2,99633.45,0.07,106607.79,ORD000469
INV000470,Invoice for order ORD000470,5,105653.44,0.07,113049.18,ORD000470
INV000471,Invoice for order ORD000471,5,100224.79,0.07,107240.53,ORD000471
INV000472,Invoice for order ORD000472,2,68293.89,0.07,73074.46,ORD000472
INV000473,Invoice for order ORD000473,1,37444.67,0.07,40065.8,ORD000473
INV000474,Invoice for order ORD000474,5,81106.12,0.07,86783.55,ORD000474
INV000475,Invoice for order ORD000475,3,33681.66,0.07,36039.38,ORD000475
INV000476,Invoice for order ORD000476,5,61854.84,0.07,66184.68,ORD000476
INV000477,Invoice for order ORD000477,3,893.42,0.07,955.96,ORD000477
INV000478,Invoice for order ORD000478,5,54111.44,0.07,57899.24,ORD000478
INV000479,Invoice for order ORD000479,2,71741.85,0.07,76763.78,ORD000479
INV000480,Invoice for order ORD000480,1,34904.89,0.07,37348.23,ORD000480
INV000481,Invoice for order ORD000481,3,10645.66,0.07,11390.86,ORD000481
INV000482,Invoice for order ORD000482,3,99361.1,0.07,106316.38,ORD000482
INV000483,Invoice for order ORD000483,1,29872.78,0.07,31963.87,ORD000483
INV000484,Invoice for order ORD000484,3,63483.62,0.07,67927.47,ORD000484
INV000485,Invoice for order ORD000485,1,10039.27,0.07,10742.02,ORD000485
INV000486,Invoice for order ORD000486,4,108877.86,0.07,116499.31,ORD000486
INV000487,Invoice for order ORD000487,1,94369.4,0.07,100975.26,ORD000487
INV000488,Invoice for order ORD000488,5,77200.58,0.07,82604.62,ORD000488
INV000489,Invoice for order ORD000489,2,53657.33,0.07,57413.34,ORD000489
INV000490,Invoice for order ORD000490,1,56543.11,0.07,60501.13,ORD000490
INV000491,Invoice for order ORD000491,5,16934.57,0.07,18119.99,ORD000491
INV000492,Invoice for order ORD000492,2,109040.84,0.07,116673.7,ORD000492
INV000493,Invoice for order ORD000493,4,9219.66,0.07,9865.04,ORD000493
INV000494,Invoice for order ORD000494,2,93622.36,0.07,100175.92,ORD000494
INV000495,Invoice for order ORD000495,1,10186.71,0.07,10899.78,ORD000495
INV000496,Invoice for order ORD000496,3,96137.0,0.07,102866.59,ORD000496
INV000497,Invoice for order ORD000497,1,88311.03,0.07,94492.8,ORD000497
INV000498,Invoice for order ORD000498,4,13033.64,0.07,13946.0,ORD000498
INV000499,Invoice for order ORD000499,5,65541.97,0.07,70129.91,ORD000499
INV000500,Invoice for order ORD000500,5,87528.59,0.07,93655.59,ORD000500
INV000501,Invoice for order ORD000501,3,98512.41,0.07,105408.28,ORD000501
INV000502,Invoice for order ORD000502,4,64352.13,0.07,68856.78,ORD000502
INV000503,Invoice for order ORD000503,3,45472.33,0.07,48655.39,ORD000503
INV000504,Invoice for order ORD000504,4,4798.61,0.07,5134.51,ORD000504
INV000505,Invoice for order ORD000505,1,83754.3,0.07,89617.1,ORD000505
INV000506,Invoice for order ORD000506,1,38200.93,0.07,40875.0,ORD000506
INV000507,Invoice for order ORD000507,4,96316.88,0.07,103059.06,ORD000507
INV000508,Invoice for order ORD000508,2,15475.77,0.07,16559.07,ORD000508
INV000509,Invoice for order ORD000509,3,30556.72,0.07,32695.69,ORD000509
INV000510,Invoice for order ORD000510,1,21456.37,0.07,22958.32,ORD000510
INV000511,Invoice for order ORD000511,4,83217.66,0.07,89042.9,ORD000511
INV000512,Invoice for order ORD000512,1,58013.77,0.07,62074.73,ORD000512
INV000513,Invoice for order ORD000513,5,45518.24,0.07,48704.52,ORD000513
INV000514,Invoice for order ORD000514,1,19870.66,0.07,21261.61,ORD000514
INV000515,Invoice for order ORD000515,2,4160.74,0.07,4451.99,ORD000515
INV000516,Invoice for order ORD000516,2,31065.71,0.07,33240.31,ORD000516
INV000517,Invoice for order ORD000517,1,76542.37,0.07,81900.34,ORD000517
INV000518,Invoice for order ORD000518,5,50289.12,0.07,53809.36,ORD000518
INV000519,Invoice for order ORD000519,3,38913.79,0.07,41637.76,ORD000519
INV000520,Invoice for order ORD000520,1,32304.48,0.07,34565.79,ORD000520
INV000521,Invoice for order ORD000521,5,87560.47,0.07,93689.7,ORD000521
INV000522,Invoice for order ORD000522,2,76153.81,0.07,81484.58,ORD000522
INV000523,Invoice for order ORD000523,5,2706.79,0.07,2896.26,ORD000523
INV000524,Invoice for order ORD000524,2,72767.2,0.07,77860.9,ORD000524
INV000525,Invoice for order ORD000525,2,28654.82,0.07,30660.66,ORD000525
INV000526,Invoice for order ORD000526,3,47798.98,0.07,51144.91,ORD000526
INV000527,Invoice for order ORD000527,4,28611.07,0.07,30613.85,ORD000527
INV000528,Invoice for order ORD000528,5,92528.17,0.07,99005.14,ORD000528
INV000529,Invoice for order ORD000529,1,57594.29,0.07,61625.89,ORD000529
INV000530,Invoice for order ORD000530,3,63172.08,0.07,67594.13,ORD000530
INV000531,Invoice for order ORD000531,3,76904.08,0.07,82287.37,ORD000531
INV000532,Invoice for order ORD000532,3,72010.35,0.07,77051.07,ORD000532
INV000533,Invoice for order ORD000533,3,21503.77,0.07,23009.03,ORD000533
INV000534,Invoice for order ORD000534,1,90419.5,0.07,96748.86,ORD000534
INV000535,Invoice for order ORD000535,3,76495.62,0.07,81850.31,ORD000535
INV000536,Invoice for order ORD000536,3,29440.6,0.07,31501.44,ORD000536
INV000537,Invoice for order ORD000537,1,65580.68,0.07,70171.33,ORD000537
INV000538,Invoice for order ORD000538,3,81610.01,0.07,87322.71,ORD000538
INV000539,Invoice for order ORD000539,4,101710.21,0.07,108829.92,ORD000539
INV000540,Invoice for order ORD000540,3,94885.61,0.07,101527.6,ORD000540
INV000541,Invoice for order ORD000541,2,33277.75,0.07,35607.19,ORD000541
INV000542,Invoice for order ORD000542,3,81457.76,0.07,87159.8,ORD000542
INV000543,Invoice for order ORD000543,2,106221.81,0.07,113657.34,ORD000543
INV000544,Invoice for order ORD000544,2,40146.14,0.07,42956.37,ORD000544
INV000545,Invoice for order ORD000545,3,41977.62,0.07,44916.05,ORD000545
INV000546,Invoice for order ORD000546,1,53017.87,0.07,56729.12,ORD000546
INV000547,Invoice for order ORD000547,5,8420.82,0.07,9010.28,ORD000547
INV000548,Invoice for order ORD000548,4,59640.84,0.07,63815.7,ORD000548
INV000549,Invoice for order ORD000549,2,15808.55,0.07,16915.15,ORD000549
INV000550,Invoice for order ORD000550,5,100182.23,0.07,107194.99,ORD000550
INV000551,Invoice for order ORD000551,2,87461.19,0.07,93583.47,ORD000551
INV000552,Invoice for order ORD000552,2,35470.07,0.07,37952.98,ORD000552
INV000553,Invoice for order ORD000553,3,23851.58,0.07,25521.19,ORD000553
INV000554,Invoice for order ORD000554,2,55144.36,0.07,59004.46,ORD000554
INV000555,Invoice for order ORD000555,4,71216.6,0.07,76201.76,ORD000555
INV000556,Invoice for order ORD000556,4,43276.93,0.07,46306.31,ORD000556
INV000557,Invoice for order ORD000557,3,106573.08,0.07,114033.2,ORD000557
INV000558,Invoice for order ORD000558,5,21751.33,0.07,23273.92,ORD000558
INV000559,Invoice for order ORD000559,2,25737.15,0.07,27538.75,ORD000559
INV000560,Invoice for order ORD000560,1,43303.07,0.07,46334.28,ORD000560
INV000561,Invoice for order ORD000561,1,92476.02,0.07,98949.34,ORD000561
INV000562,Invoice for order ORD000562,4,81753.19,0.07,87475.91,ORD000562
INV000563,Invoice for order ORD000563,4,99638.22,0.07,106612.9,ORD000563
INV000564,Invoice for order ORD000564,4,40589.23,0.07,43430.48,ORD000564
INV000565,Invoice for order ORD000565,4,2603.19,0.07,2785.41,ORD000565
INV000566,Invoice for order ORD000566,2,24053.49,0.07,25737.23,ORD000566
INV000567,Invoice for order ORD000567,2,14222.3,0.07,15217.86,ORD000567
INV000568,Invoice for order ORD000568,1,42369.63,0.07,45335.5,ORD000568
INV000569,Invoice for order ORD000569,5,70060.38,0.07,74964.61,ORD000569
INV000570,Invoice for order ORD000570,1,73459.19,0.07,78601.33,ORD000570
INV000571,Invoice for order ORD000571,1,47013.72,0.07,50304.68,ORD000571
INV000572,Invoice for order ORD000572,3,53448.93,0.07,57190.36,ORD000572
INV000573,Invoice for order ORD000573,1,34096.65,0.07,36483.42,ORD000573
INV000574,Invoice for order ORD000574,5,30618.94,0.07,32762.27,ORD000574
INV000575,Invoice for order ORD000575,4,93236.45,0.07,99763.0,ORD000575
INV000576,Invoice for order ORD000576,5,13616.15,0.07,14569.28,ORD000576
INV000577,Invoice for order ORD000577,4,22652.6,0.07,24238.28,ORD000577
INV000578,Invoice for order ORD000578,5,109147.49,0.07,116787.81,ORD000578
INV000579,Invoice for order ORD000579,3,18378.18,0.07,19664.65,ORD000579
INV000580,Invoice for order ORD000580,2,77327.45,0.07,82740.37,ORD000580
INV000581,Invoice for order ORD000581,1,1891.17,0.07,2023.55,ORD000581
INV000582,Invoice for order ORD000582,5,75185.16,0.07,80448.12,ORD000582
INV000583,Invoice for order ORD000583,5,8848.84,0.07,9468.26,ORD000583
INV000584,Invoice for order ORD000584,2,51478.29,0.07,55081.77,ORD000584
INV000585,Invoice for order ORD000585,1,11614.18,0.07,12427.17,ORD000585
INV000586,Invoice for order ORD000586,3,40696.87,0.07,43545.65,ORD000586
INV000587,Invoice for order ORD000587,1,11076.93,0.07,11852.32,ORD000587
INV000588,Invoice for order ORD000588,2,74552.27,0.07,79770.93,ORD000588
INV000589,Invoice for order ORD000589,4,107133.79,0.07,114633.15,ORD000589
INV000590,Invoice for order ORD000590,1,42082.57,0.07,45028.35,ORD000590
INV000591,Invoice for order ORD000591,4,45168.13,0.07,48329.9,ORD000591
INV000592,Invoice for order ORD000592,4,77517.14,0.07,82943.34,ORD000592
INV000593,Invoice for order ORD000593,2,13093.7,0.07,14010.26,ORD000593
INV000594,Invoice for order ORD000594,2,12050.21,0.07,12893.72,ORD000594
INV000595,Invoice for order ORD000595,5,76231.76,0.07,81567.98,ORD000595
INV000596,Invoice for order ORD000596,3,68745.17,0.07,73557.33,ORD000596
INV000597,Invoice for order ORD000597,2,54418.71,0.07,58228.02,ORD000597
INV000598,Invoice for order ORD000598,4,49684.3,0.07,53162.2,ORD000598
INV000599,Invoice for order ORD000599,3,1847.71,0.07,1977.05,ORD000599
INV000600,Invoice for order ORD000600,5,81299.94,0.07,86990.94,ORD000600
INV000601,Invoice for order ORD000601,3,58441.5,0.07,62532.41,ORD000601
INV000602,Invoice for order ORD000602,1,48808.71,0.07,52225.32,ORD000602
INV000603,Invoice for order ORD000603,4,17069.36,0.07,18264.21,ORD000603
INV000604,Invoice for order ORD000604,5,6561.36,0.07,7020.65,ORD000604
INV000605,Invoice for order ORD000605,5,95268.27,0.07,101937.05,ORD000605
INV000606,Invoice for order ORD000606,1,84388.68,0.07,90295.89,ORD000606
INV000607,Invoice for order ORD000607,3,6090.57,0.07,6516.91,ORD000607
INV000608,Invoice for order ORD000608,4,45506.17,0.07,48691.6,ORD000608
INV000609,Invoice for order ORD000609,4,89953.94,0.07,96250.72,ORD000609
